rom_rev,log_path,start_time,n_events,n_signals,signal_set,dominant_signal,rpm_mean,load_mean,app_mean,throttle_mean
20.12,logs/5-17 20.12/log0002.csv,8679.84,2,2,rpm_swing_steady_tps+throttle_hunt_at_steady_app,rpm_swing_steady_tps,1647.0,0.230314668442925,0.0,6.275
20.12,logs/5-17 20.12/log0002.csv,8729.52,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2972.0,0.17312331089070798,0.0,8.24
20.12,logs/5-17 20.12/log0002.csv,8755.8,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2882.0,0.1776007585917255,0.0,8.24
20.12,logs/5-17 20.12/log0002.csv,8761.76,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2838.5,0.1794649264906695,0.0,8.24
20.12,logs/5-17 20.12/log0002.csv,8832.84,3,3,avcs_oscillation+ffb_wbo2_divergence+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,2885.0,0.16763989579191732,0.0,8.24
20.12,logs/5-17 20.12/log0002.csv,8842.72,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,3015.0,0.1768171202878345,0.0,8.24
20.12,logs/5-17 20.12/log0002.csv,8978.68,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,3197.0,0.175129047395589,0.0,8.63
20.12,logs/5-17 20.12/log0002.csv,9012.12,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,2557.0,0.181262699022751,0.0,7.645
20.12,logs/5-17 20.12/log0002.csv,9013.12,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,3534.0,0.162924888643293,0.0,9.02
20.12,logs/5-17 20.12/log0002.csv,9044.84,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,3903.0,0.1722962837083475,0.0,10.2
20.12,logs/5-17 20.12/log0002.csv,9083.72,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1822.5,0.2759655552096485,1.375,7.845000000000001
20.12,logs/5-17 20.12/log0002.csv,9092.76,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2710.0,0.182091079983021,0.0,7.84
20.12,logs/5-17 20.12/log0002.csv,9104.56,2,2,avcs_oscillation+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,2074.0,0.21904991560164,0.0,7.06
20.12,logs/5-17 20.12/log0002.csv,9188.84,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2816.5,0.1742824818508605,0.0,8.24
20.12,logs/5-17 20.12/log0002.csv,9212.76,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,3058.5,0.166624119971617,0.0,8.435
20.12,logs/5-17 20.12/log0002.csv,9222.76,3,3,afr_osc+avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2871.6666666666665,0.18072771233391535,0.0,8.24
20.12,logs/5-17 20.12/log0002.csv,9264.2,2,2,ffb_wbo2_divergence+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,3821.5,0.1705038597987495,0.0,10.0
20.12,logs/5-17 20.12/log0002.csv,9272.28,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1652.0,0.235528501417347,0.0,6.67
20.12,logs/5-17 20.12/log0002.csv,9289.04,2,2,avcs_oscillation+ffb_wbo2_divergence,ffb_wbo2_divergence,2549.0,0.183836798744606,0.0,7.84
20.12,logs/5-17 20.12/log0002.csv,9317.72,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,1964.0,0.2794594213242305,4.3149999999999995,9.415
20.12,logs/5-17 20.12/log0002.csv,9346.52,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,3040.0,0.178845204803422,0.0,8.24
20.12,logs/5-17 20.12/log0002.csv,9347.28,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2946.5,0.178309022098454,0.0,8.24
20.12,logs/5-17 20.12/log0002.csv,9453.72,2,2,rpm_swing_steady_tps+throttle_hunt_at_steady_app,rpm_swing_steady_tps,787.5,0.274021490247253,0.0,2.55
20.12,logs/5-17 20.12/log0003.csv,13900.52,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1490.0,0.254093959731544,0.0,6.67
20.12,logs/5-17 20.12/log0003.csv,13939.08,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1097.5,0.348024725387221,0.0,6.67
20.12,logs/5-17 20.12/log0003.csv,14007.28,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1640.0,0.279231473010064,0.0,7.45
20.12,logs/5-17 20.12/log0003.csv,14038.76,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2917.0,0.2029467869364805,0.0,9.41
20.12,logs/5-17 20.12/log0003.csv,14040.32,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2696.5,0.254725435787433,2.745,10.785
20.12,logs/5-17 20.12/log0003.csv,14077.68,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2142.0,0.235385700873198,0.0,8.24
20.12,logs/5-17 20.12/log0003.csv,14273.6,2,2,avcs_oscillation+ffb_wbo2_divergence,ffb_wbo2_divergence,3169.0,0.17778344035809301,0.0,8.63
20.12,logs/5-17 20.12/log0003.csv,14280.0,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,1866.0,0.2501035974370285,1.765,8.235
20.12,logs/5-17 20.12/log0003.csv,14374.52,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2371.0,0.19527014530401549,0.0,7.45
20.12,logs/5-17 20.12/log0003.csv,14437.72,3,3,ffb_wbo2_divergence+rpm_swing_steady_tps+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,3897.0,0.17382752469150234,0.0,10.459999999999999
20.12,logs/5-17 20.12/log0003.csv,14444.28,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1653.5,0.255842224450116,0.0,6.865
20.12,logs/5-17 20.12/log0003.csv,14460.72,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2568.0,0.19324408070183902,0.0,7.84
20.12,logs/5-17 20.12/log0003.csv,14506.92,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2338.0,0.19947979252426531,0.38999999999999996,7.84
20.12,logs/5-17 20.12/log0003.csv,14509.4,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2326.5,0.2090650251951765,0.0,8.24
20.12,logs/5-17 20.12/log0003.csv,14550.56,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2318.0,0.20083865954991248,0.0,7.645
20.12,logs/5-17 20.12/log0003.csv,14551.96,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1590.0,0.217668378751602,0.0,5.49
20.12,logs/5-17 20.12/log0003.csv,14553.4,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,892.0,0.341012782873503,0.0,5.1
20.12,logs/5-17 20.12/log0003.csv,14597.04,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2297.3333333333335,0.20172677986303167,0.0,7.45
20.12,logs/5-17 20.12/log0003.csv,14599.84,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2135.0,0.28920892527195197,3.14,9.8
20.12,logs/5-17 20.12/log0003.csv,14627.56,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2490.3333333333335,0.18875335301213966,0.0,7.84
20.12,logs/5-17 20.12/log0003.csv,14632.0,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2558.0,0.2229725199766125,0.0,8.63
20.12,logs/5-17 20.12/log0003.csv,14640.64,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,1903.0,0.24088281660536,0.0,7.06
20.12,logs/5-17 20.12/log0003.csv,14658.0,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,2678.5,0.19700217352902,0.0,8.04
20.12,logs/5-17 20.12/log0004.csv,34954.72,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,2040.0,0.346261338563373,0.0,10.98
20.12,logs/5-17 20.12/log0004.csv,35037.8,2,2,ffb_wbo2_divergence+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,2665.5,0.220596445188198,0.0,9.02
20.12,logs/5-17 20.12/log0004.csv,35100.28,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,timing_osc,2864.6666666666665,0.185530593443373,0.0,8.24
20.12,logs/5-17 20.12/log0004.csv,35143.2,2,2,avcs_oscillation+ffb_wbo2_divergence,ffb_wbo2_divergence,1998.5,0.4572228498326735,8.04,12.16
20.12,logs/5-17 20.12/log0004.csv,35180.32,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2065.0,0.2779627634944975,5.295,9.805
20.12,logs/5-17 20.12/log0004.csv,35209.76,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2252.0,0.20290874580207652,0.0,7.06
20.12,logs/5-17 20.12/log0004.csv,35212.48,2,2,afr_osc+avcs_oscillation,avcs_oscillation,2133.5,0.304840033800745,4.12,9.805
20.12,logs/5-17 20.12/log0004.csv,35224.04,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2915.0,0.16837167023801752,0.0,8.24
20.12,logs/5-17 20.12/log0004.csv,35290.0,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,timing_osc,2863.0,0.18863585558391596,0.0,8.24
20.12,logs/5-17 20.12/log0004.csv,35297.12,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1274.0,0.2969411335244795,0.0,5.88
20.12,logs/5-17 20.12/log0004.csv,35328.36,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2929.5,0.19094509887170152,0.0,8.435
20.12,logs/5-17 20.12/log0004.csv,35466.04,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2852.0,0.17853126054332952,0.0,8.24
20.12,logs/5-17 20.12/log0004.csv,35493.96,2,2,ffb_wbo2_divergence+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,2512.0,0.1860675442825025,0.0,7.45
20.12,logs/5-17 20.12/log0004.csv,35525.16,2,2,avcs_oscillation+timing_osc,avcs_oscillation,3020.0,0.1876602157528795,0.0,8.63
20.12,logs/5-17 20.12/log0004.csv,35531.4,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1544.5,0.27041905132850597,0.0,6.67
20.12,logs/5-17 20.12/log0004.csv,35567.0,3,3,afr_osc+avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2311.3333333333335,0.20110630132038798,0.0,7.45
20.12,logs/5-17 20.12/log0004.csv,35568.72,2,2,avcs_oscillation+ffb_wbo2_divergence,ffb_wbo2_divergence,2252.5,0.2126994956882975,0.195,7.845000000000001
20.12,logs/5-17 20.12/log0004.csv,35570.44,2,2,afr_osc+rpm_swing_steady_tps,afr_osc,1961.5,0.237506191889241,0.0,7.0600000000000005
20.12,logs/5-17 20.12/log0004.csv,35571.6,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1133.5,0.27803687330344,0.0,5.1
20.12,logs/5-17 20.12/log0004.csv,35675.28,3,3,afr_osc+avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2499.0,0.187048768996111,0.0,7.45
20.12,logs/5-17 20.12/log0004.csv,35686.04,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2076.0,0.23089737361916102,0.0,7.06
20.12,logs/5-17 20.12/log0004.csv,35687.56,2,2,avcs_oscillation+ffb_wbo2_divergence,ffb_wbo2_divergence,1976.0,0.269678640043595,2.16,8.625
20.12,logs/5-17 20.12/log0004.csv,35705.44,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2572.0,0.1917746241832055,0.0,7.84
20.12,logs/5-17 20.12/log0005.csv,78680.88,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,2157.0,0.342459719485337,0.0,10.98
20.12,logs/5-17 20.12/log0005.csv,78704.44,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,1340.5,0.6555615800394505,0.0,12.55
20.12,logs/5-17 20.12/log0005.csv,79147.12,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2551.0,0.721763841254287,15.69,19.61
20.12,logs/5-17 20.12/log0005.csv,79175.64,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,avcs_oscillation,2074.0,0.25351290637668633,0.9133333333333334,8.103333333333333
20.12,logs/5-17 20.12/log0005.csv,79200.36,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2306.0,0.201398951474043,0.0,7.45
20.12,logs/5-17 20.12/log0005.csv,79216.6,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2354.0,0.197300334011488,0.0,7.645
20.12,logs/5-17 20.12/log0005.csv,79225.24,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2061.0,0.223145771892599,0.0,7.45
20.12,logs/5-17 20.12/log0005.csv,79231.48,3,3,ffb_wbo2_divergence+rpm_swing_steady_tps+timing_osc,rpm_swing_steady_tps,2705.6666666666665,0.19506585623545,0.0,8.24
20.12,logs/5-17 20.12/log0005.csv,79285.04,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1704.5,0.26265911616581195,0.0,6.865
20.12,logs/5-17 20.12/log0005.csv,79288.24,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1857.5,0.246773131095327,0.0,7.06
20.12,logs/5-17 20.12/log0005.csv,79306.56,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2111.0,0.219474058280028,0.0,7.45
20.12,logs/5-17 20.12/log0005.csv,79311.84,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1277.0,0.2457893579291925,0.0,5.1
20.12,logs/5-17 20.12/log0005.csv,79431.88,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2314.0,0.199397756776532,0.0,7.45
20.12,logs/5-17 20.12/log0006.csv,79593.88,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,2020.0,0.202277227722772,0.0,7.06
20.12,logs/5-17 20.12/log0006.csv,79614.76,2,2,avcs_oscillation+timing_osc,avcs_oscillation,1828.0,0.2404300818242905,0.0,7.06
20.12,logs/5-17 20.12/log0006.csv,79647.64,3,3,avcs_oscillation+ffb_wbo2_divergence+rpm_swing_steady_tps,avcs_oscillation,2811.6666666666665,0.18072416629314866,0.0,8.106666666666667
20.12,logs/5-17 20.12/log0006.csv,79653.12,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1697.5,0.24687161850379902,0.0,6.664999999999999
20.12,logs/5-17 20.12/log0006.csv,79654.12,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1040.0,0.2572655796840665,0.0,4.51
20.12,logs/5-17 20.12/log0006.csv,79727.48,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,3678.0,0.160288883962771,0.0,9.605
20.12,logs/5-17 20.12/log0006.csv,79733.0,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1449.5,0.26487676042187447,0.0,6.27
20.12,logs/5-17 20.12/log0006.csv,79803.16,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,2692.5,0.19300831778122352,0.0,8.04
20.12,logs/5-17 20.12/log0006.csv,79809.2,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1652.5,0.25413194486083746,0.0,6.67
20.12,logs/5-17 20.12/log0006.csv,79859.72,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2699.5,0.245353725788498,2.745,10.195
20.12,logs/5-17 20.12/log0006.csv,79882.44,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2666.0,0.1755603293057365,0.0,8.24
20.12,logs/5-17 20.12/log0006.csv,79895.0,2,2,afr_osc+avcs_oscillation,afr_osc,1990.5,0.33334224220612096,2.745,10.0
20.12,logs/5-17 20.12/log0006.csv,79897.0,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,1845.0,0.24445098758544348,0.0,7.06
20.12,logs/5-17 20.12/log0006.csv,80019.08,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2293.0,0.200855670581911,0.0,7.45
20.12,logs/5-17 20.12/log0006.csv,80088.12,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,1590.5,0.24980408137118099,0.0,6.67
20.12,logs/5-17 20.12/log0006.csv,80098.48,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1429.0,0.268136871884683,0.0,6.27
20.12,logs/5-17 20.12/log0006.csv,80166.84,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,avcs_oscillation,2823.3333333333335,0.21126758828100567,0.7833333333333333,9.15
20.12,logs/5-17 20.12/log0006.csv,80167.84,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,avcs_oscillation,2730.6666666666665,0.19075808189164767,0.0,8.24
20.12,logs/5-17 20.12/log0006.csv,80210.96,3,3,afr_osc+avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,1962.3333333333333,0.22871707164974767,0.0,7.06
20.12,logs/5-17 20.12/log0006.csv,80283.72,2,2,avcs_oscillation+ffb_wbo2_divergence,ffb_wbo2_divergence,2388.5,0.19317638026324802,0.0,7.45
20.12,logs/5-17 20.12/log0006.csv,80354.56,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2621.5,0.1780840732925755,0.0,7.84
20.12,logs/5-17 20.12/log0006.csv,80356.96,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,3297.5,0.1718563822126725,0.0,8.63
20.12,logs/5-17 20.12/log0006.csv,80366.4,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,2692.0,0.188245868118428,0.0,8.04
20.12,logs/5-17 20.12/log0006.csv,80388.88,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,3452.0,0.167552377726881,0.0,9.02
20.12,logs/5-17 20.12/log0007.csv,80789.2,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1909.0,0.21715333246039,0.0,6.67
20.12,logs/5-17 20.12/log0007.csv,80917.76,2,2,avcs_oscillation+timing_osc,timing_osc,2598.5,0.1798912023499915,0.0,7.84
20.12,logs/5-17 20.12/log0007.csv,80963.76,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,3610.0,0.162049972080717,0.0,9.02
20.12,logs/5-17 20.12/log0007.csv,80977.08,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,3640.0,0.1617751886866275,0.0,9.215
20.12,logs/5-17 20.12/log0007.csv,81067.56,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,3019.0,0.174887813046328,0.0,8.63
20.12,logs/5-17 20.12/log0007.csv,81079.16,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2798.5,0.26342613333377596,3.92,11.175
20.12,logs/5-17 20.12/log0007.csv,81098.0,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2626.0,0.179260902611806,0.0,8.24
20.12,logs/5-17 20.12/log0007.csv,81155.2,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,avcs_oscillation,2823.3333333333335,0.18639041943304066,0.0,8.63
20.12,logs/5-17 20.12/log0007.csv,81166.36,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2814.0,0.1922486679063305,0.0,8.63
20.12,logs/5-17 20.12/log0007.csv,81184.88,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2897.0,0.18038541481717052,0.0,8.63
20.12,logs/5-17 20.12/log0007.csv,81267.36,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,3128.5,0.2116688805354605,3.135,10.785
20.12,logs/5-17 20.12/log0007.csv,81290.72,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,3011.0,0.1900022799176315,0.98,9.02
20.12,logs/5-17 20.12/log0007.csv,81368.56,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,avcs_oscillation,2785.6666666666665,0.184384019721744,0.0,8.24
20.12,logs/5-17 20.12/log0007.csv,81371.92,2,2,avcs_oscillation+timing_osc,timing_osc,2708.5,0.24201908298602548,2.94,10.0
20.12,logs/5-17 20.12/log0007.csv,81373.36,2,2,avcs_oscillation+ffb_wbo2_divergence,ffb_wbo2_divergence,2640.0,0.183863636363636,0.0,8.24
