sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC
1775,76.8,15.0147,14.7,14.6928,31,0.78125,0,0.78,1410.25,0.339088814,0,19.5,64.4,7.97,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.008533333
1776,76.84,14.887,14.7,14.6928,31,0.78125,0,0.78,1422,0.336708861,0,18.5,64.4,7.98,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.0336
1777,76.88,14.5931,14.7,14.6928,31,0.78125,0,0.78,1403.75,0.341941229,0,20,64.4,8,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.304,2.6952
1778,76.92,14.7613,14.7,14.6928,31,0.78125,0,0.78,1403.25,0.342490647,0,20,64.4,8.01,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.9936
1779,76.96,14.9721,14.7,14.6928,31,0.78125,0,0.78,1398,0.342918455,0,20.5,64.4,7.99,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.9824
1780,77,14.7613,14.7,14.6928,31,0.78125,0,0.78,1387,0.346070656,0,21,64.4,8,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.958933333
1781,77.04,14.887,14.7,14.6928,31,0.78125,0,0.78,1400.25,0.341510445,0,20,64.4,7.97,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.9872
1782,77.08,14.9721,14.7,14.6928,31,0.78125,0,0.78,1412.5,0.338548673,0,18.5,64.4,7.97,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.013333333
1783,77.12,14.7188,14.7,14.6928,31,0.78125,0,0.78,1405.75,0.341027921,0,19,64.4,7.99,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.998933333
1784,77.16,14.887,14.7,14.6928,31,0.78125,0,0.78,1396.5,0.343286788,0,20,64.4,7.99,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.9792
1785,77.2,14.7188,14.7,14.6928,31,0.78125,0,0.78,1412,0.340368272,0,18.5,64.4,8.01,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.012266667
1786,77.24,14.5505,14.7,14.6928,31,0.78125,0,0.78,1414.5,0.338918346,0,18,64.4,7.99,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.0176
1787,77.28,14.4248,14.8148,14.6928,31,0.78125,0,0.78,1411.75,0.339578537,0,18.5,64.4,7.99,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.011733333
1788,77.32,14.7613,14.8148,14.6928,31,0.78125,0,0.78,1398.75,0.343163539,0,19.5,64.4,8,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.984
1789,77.36,14.6356,14.8148,14.6928,31,0.78125,0,0.78,1399.25,0.342612114,0,20,64.4,7.99,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.985066667
1790,77.4,14.6356,14.8148,14.6928,31,0.78125,0,0.78,1397.5,0.342611807,0,19.5,64.4,7.98,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.981333333
1791,77.44,14.7188,14.8148,14.6928,31,0.78125,0,0.78,1410.25,0.339088814,0,18.5,64.4,7.97,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.008533333
1792,77.48,14.7188,14.8148,14.6928,31,0.78125,0,0.78,1416.5,0.338439816,0,18,64.4,7.99,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.021866667
1793,77.52,14.1714,14.8148,14.6928,31,0.78125,0,0.78,1417.75,0.339411039,0,17.5,64.4,8.02,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.024533333
1794,77.56,14.4248,14.8148,14.6928,31,0.78125,0,0.78,1420.5,0.338331573,0,17.5,64.4,8.01,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.0304
1795,77.6,14.6356,14.8148,14.6928,31,0.78125,0,0.78,1412.25,0.338183749,0,18,64.4,7.96,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.0128
1796,77.64,14.508,14.8148,14.6928,31,0.78125,0,0.78,1419,0.335729387,0,17.5,64.4,7.94,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.0272
1797,77.68,14.9296,14.8148,14.6928,31,0.78125,0,0.78,1428.75,0.335538058,0,17,64.4,7.99,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.048
1798,77.72,14.887,14.8148,14.6928,31,0.78125,0,0.78,1432.75,0.335857616,0,16.5,64.4,8.02,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.056533333
1799,77.76,14.7188,14.7,14.6928,31,0.78125,0,0.78,1425.25,0.337203999,0,16.5,64.4,8.01,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.040533333
1800,77.8,14.8464,14.7,14.6928,31,0.78125,0,0.78,1433.5,0.335681897,0,17,64.4,8.02,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.058133333
1801,77.84,14.5505,14.7,14.6928,31,0.78125,0,0.78,1425.75,0.335823251,0,17.5,64.4,7.98,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.0416
1802,77.88,14.6782,14.7,14.6928,31,0.78125,0,0.78,1423.25,0.336834709,0,17.5,64.4,7.99,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.036266667
1803,77.92,14.2972,14.7,14.6928,31,0.78125,0,0.78,1419.75,0.336819863,0,18,64.4,7.97,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.0288
1804,77.96,14.4673,14.5852,14.6928,31,0.78125,0,0.78,1423.75,0.335030729,0,17.5,64.4,7.95,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.037333333
1805,78,14.4673,14.5852,14.6928,31,0.78125,0,0.78,1423,0.335207309,0,17.5,64.4,7.95,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.035733333
1806,78.04,14.3823,14.7,14.6928,31,0.78125,0,0.78,1421.25,0.336886544,0,18,64.4,7.98,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.032
1807,78.08,14.5505,14.7,14.6928,31,0.78125,0,0.78,1428,0.335714286,0,17.5,64.4,7.99,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.0464
1808,78.12,14.6356,14.5852,14.6928,31,0.78125,0,0.78,1433.25,0.333647305,0,17,64.4,7.97,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.0576
1809,78.16,14.508,14.5852,14.6928,31,0.78125,0,0.78,1423,0.335207309,0,17.5,64.4,7.95,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.304,2.73216
1810,78.2,14.6356,14.5852,14.6928,31,0.78125,0,0.78,1408.25,0.339570389,0,19,64.4,7.97,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.304,2.70384
1811,78.24,14.5931,14.5852,14.6928,31,0.78125,0,0.78,1402.75,0.342184994,0,19.5,64.4,8,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.992533333
1812,78.28,14.0883,14.5852,14.6928,31,0.78125,0,0.78,1416.25,0.338923213,0,18,64.4,8,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.021333333
1813,78.32,14.4248,14.7,14.6928,31,0.78125,0,0.78,1411.25,0.338423384,0,18.5,64.4,7.96,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.010666667
1814,78.36,14.6356,14.7,14.6928,31,0.78125,0,0.78,1409.5,0.337992196,0,18.5,64.4,7.94,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.304,2.70624
1815,78.4,14.5505,14.5852,14.6928,31,0.78125,0,0.78,1412.25,0.339033457,0,18.5,64.4,7.98,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.0128
1816,78.44,14.6782,14.5852,14.6928,31,0.78125,0,0.78,1398.75,0.343163539,0,19.5,64.4,8,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.984
1817,78.48,14.6782,14.5852,14.6928,31,0.78125,0,0.78,1409.25,0.340180947,0,18.5,64.4,7.99,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.0064
1818,78.52,14.887,14.5852,14.6928,31,0.78125,0,0.78,1416.5,0.335474762,0,18,64.4,7.92,1.5,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.021866667
1819,78.56,14.887,14.5852,14.6928,31,0.78125,0,0.78,1417.75,0.335178981,0,18,64.4,7.92,1.5,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.024533333
1820,78.6,14.9296,14.5852,14.6928,31,0.78125,0,0.78,1404,0.338461538,0,19,64.4,7.92,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.9952
1821,78.64,14.5931,14.5852,14.6928,31,0.78125,0,0.78,1402.75,0.3409018,0,19,64.4,7.97,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.992533333
1822,78.68,14.9296,14.7,14.6928,31,0.78125,0,0.78,1410,0.340425532,0,18.5,64.4,8,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.008
1823,78.72,14.9296,14.7,14.6928,31,0.78125,0,0.78,1407,0.340724947,0,18.5,64.4,7.99,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.0016
1824,78.76,14.9296,14.7,14.6928,31,0.78125,0,0.78,1401.75,0.34200107,0,19,64.4,7.99,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.9904
1825,78.8,14.9296,14.7,14.6928,31,0.78125,0,0.78,1410.25,0.339939727,0,19,64.4,7.99,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.008533333
1826,78.84,15.0147,14.7,14.6928,31,0.78125,0,0.78,1415.25,0.339162692,0,17.5,64.4,8,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.0192
1827,78.88,14.9721,14.7,14.6928,31,0.78125,0,0.78,1409.75,0.340485902,0,18,64.4,8,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.007466667
1828,78.92,14.9721,14.7,14.6928,31,0.78125,0,0.78,1405.5,0.342369264,0,18.5,64.4,8.02,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.9984
1829,78.96,14.6356,14.7,14.6928,31,0.78125,0,0.78,1400.75,0.342673568,0,19,64.4,8,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.988266667
1830,79,15.1404,14.7,14.6928,31,0.78125,0,0.78,1404.75,0.340843566,0,18.5,64.4,7.98,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.9968
1831,79.04,14.4248,14.7,14.6928,31,0.78125,0,0.78,1406,0.341394026,0,18.5,64.4,8,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.999466667
1832,79.08,14.7188,14.7,14.6928,31,0.78125,0,0.78,1411,0.339759036,0,18,64.4,7.99,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.010133333
1833,79.12,14.7613,14.7,14.6928,31,0.78125,0,0.78,1422.5,0.33659051,0,17,64.4,7.98,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.034666667
1834,79.16,14.6782,14.5852,14.6928,31,0.78125,0,0.78,1430,0.334405594,0,16.5,64.4,7.97,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.050666667
1835,79.2,14.508,14.5852,14.6928,31,0.78125,0,0.78,1430.75,0.33506902,0,16.5,64.4,7.99,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.052266667
1836,79.24,14.7613,14.5852,14.6928,31,0.78125,0,0.78,1414.75,0.338858456,0,18,64.4,7.99,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.304,2.71632
1837,79.28,14.6782,14.7,14.6928,31,0.78125,0,0.78,1409.75,0.340060294,0,18.5,64.4,7.99,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.007466667
1838,79.32,14.3823,14.7,14.6928,31,0.78125,0,0.78,1421.5,0.337671474,0,17.5,64.4,8,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.032533333
1839,79.36,14.6782,14.7,14.6928,31,0.78125,0,0.78,1424.75,0.337322337,0,17,64.4,8.01,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.039466667
1840,79.4,14.5505,14.5852,14.6928,31,0.78125,0,0.78,1418.25,0.343521946,0,17.5,64.4,8.12,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.0256
1841,79.44,14.6356,14.5852,14.6928,31,0.78125,0,0.78,1424.75,0.336480084,0,17,64.4,7.99,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.039466667
1842,79.48,14.6356,14.5852,14.6928,31,0,0,0.00,1425,0.336421053,0,17,64.4,7.99,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.04
1843,79.52,14.5505,14.5852,14.6928,31,0,0,0.00,1411.25,0.338848539,0,18,64.4,7.97,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.010666667
1844,79.56,14.4248,14.5852,14.6928,31,0,0,0.00,1414.5,0.338069989,0,18,64.4,7.97,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.0176
1845,79.6,14.4248,14.5852,14.6928,31,0,0,0.00,1415.75,0.336076285,0,18,64.4,7.93,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.304,2.71824
1846,79.64,14.4248,14.5852,14.6928,31,0,0,0.00,1416,0.336864407,0,18,64.4,7.95,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.0208
1847,79.68,14.1289,14.5852,14.6928,31,0,0,0.00,1421.5,0.335983116,0,17.5,64.4,7.96,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.032533333
1848,79.72,14.2972,14.5852,14.6928,31,0,0,0.00,1427.75,0.334932586,0,17,64.4,7.97,1.52,0,7.84314,0,14.3647,4.93,-9.4347,-8.68414,1,8,0,0,4,0,0,0,2.304,2.74128
1849,79.76,14.4248,14.5852,14.6928,31,0,0,0.00,1419.75,0.336819863,0,17.5,64.4,7.97,1.52,0,7.84314,0,14.3647,4.93,-9.4347,-8.68414,1,8,0,0,4,0,0,0,2.304,2.72592
1850,79.8,14.2972,14.5852,14.6928,31,0,0,0.00,1407.75,0.338838572,0,18.5,64.4,7.95,1.52,0,7.84314,0,14.3647,4.93,-9.4347,-8.68414,1,8,0,0,4,0,0,0,2.304,2.70288
1851,79.84,14.508,14.5852,14.6928,31,0,0,0.00,1411.5,0.337938363,0,18.5,64.4,7.95,1.52,0,7.84314,0,14.3647,4.93,-9.4347,-8.68414,1,8,0,0,4,0,0,0,2.304,2.71008
1852,79.88,14.508,14.5852,14.6928,31,0,0,0.00,1411.5,0.338788523,0,18,64.4,7.97,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.304,2.71008
1853,79.92,14.4248,14.5852,14.6928,31,0,0,0.00,1420.25,0.337123746,0,17.5,64.4,7.98,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.029866667
1854,79.96,14.508,14.5852,14.6928,31,0,0,0.00,1413.5,0.337035727,0,18,64.4,7.94,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.304,2.71392
1855,80,14.5505,14.5852,14.6928,31,0,0,0.00,1415.5,0.335711763,0,18,64.4,7.92,1.5,0,7.84314,0,14.3647,4.93,-9.4347,-8.68414,1,8,0,0,4,0,0,0,2.304,2.71776
1856,80.04,14.1289,14.5852,14.6928,31,0,0,0.00,1418.25,0.335483871,0,18,64.4,7.93,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.304,2.72304
1857,80.08,14.2972,14.5852,14.6928,31,0,0,0.00,1426.75,0.333064657,0,17,64.4,7.92,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.304,2.73936
1858,80.12,14.4673,14.5852,14.6928,31,0,0,0.00,1418.25,0.335906928,0,18,64.4,7.94,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.304,2.72304
1859,80.16,14.4673,14.5852,14.6928,31,0,0,0.00,1408.75,0.339023957,0,18.5,64.4,7.96,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.304,2.7048
1860,80.2,14.4673,14.5852,14.6928,31,0,0,0.00,1405.25,0.33858744,0,19,64.4,7.93,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.304,2.69808
1861,80.24,14.6356,14.5852,14.6928,31,0,0,0.00,1398.5,0.341079728,0,19.5,64.4,7.95,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.304,2.68512
1862,80.28,14.6356,14.7,14.6928,31,0,0,0.00,1392.25,0.344765667,0,20,64.4,8,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.304,2.67312
1863,80.32,14.6356,14.7,14.6928,31,0,0,0.00,1396,0.343839542,0,19.5,64.4,8,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.978133333
1864,80.36,14.4248,14.7,14.6928,31,0,0,0.00,1397.75,0.344267573,0,19,64.4,8.02,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.981866667
1865,80.4,14.5931,14.7,14.6928,31,0,0,0.00,1390,0.344892086,0,19.5,64.4,7.99,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.304,2.6688
1866,80.44,14.4673,14.7,14.6928,31,0,0,0.00,1391,0.342918763,0,19.5,64.4,7.95,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.967466667
1867,80.48,14.508,14.7,14.6928,31,0,0,0.00,1394,0.34045911,0,19,64.4,7.91,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.973866667
1868,80.52,14.6356,14.7,14.6928,31,0,0,0.00,1389.75,0.342363734,0,18.5,64.4,7.93,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.9648
1869,80.56,14.5931,14.7,14.6928,31,0,0,0.00,1389.75,0.342363734,0,19.5,64.4,7.93,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.9648
1870,80.6,14.5931,14.7,14.6928,31,0,0,0.00,1393.5,0.341442411,0,19,64.4,7.93,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.9728
1871,80.64,14.2972,14.7,14.6928,31,0,0,0.00,1409.25,0.339329431,0,17.5,64.4,7.97,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.0064
1872,80.68,14.508,14.7,14.6928,31,0,0,0.00,1412.25,0.338183749,0,17.5,64.4,7.96,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.0128
1873,80.72,14.6782,14.7,14.6928,31,0,0,0.00,1405,0.341209964,0,18,64.4,7.99,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.997333333
1874,80.76,14.8039,14.8148,14.6928,31,0,0,0.00,1413,0.33970276,0,17.5,64.4,8,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.0144
1875,80.8,14.8039,14.8148,14.6928,31,0,0,0.00,1393.25,0.344087565,0,19,64.4,7.99,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.972266667
1876,80.84,15.0978,14.8148,14.6928,31,0,0,0.00,1396,0.342979943,0,18.5,64.4,7.98,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.978133333
1877,80.88,15.268,14.8148,14.6928,31,0,0,0.00,1388.25,0.345759049,0,19,64.4,8,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.9616
1878,80.92,15.3512,14.7,14.6928,31,0,0,0.00,1389,0.344276458,0,19,64.4,7.97,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.9632
1879,80.96,14.887,14.7,14.6928,31,0,0,0.00,1388.5,0.344400432,0,19,64.4,7.97,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.962133333
1880,81,15.1404,14.7,14.6928,31,0,0,0.00,1386,0.345021645,0,19,64.4,7.97,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.9568
1881,81.04,15.1404,14.7,14.6928,31,0,0,0.00,1389.5,0.344152573,0,19,64.4,7.97,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.964266667
1882,81.08,15.0147,14.7,14.6928,31,0,0,0.00,1379,0.346337926,0,19.5,64.4,7.96,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.941866667
1883,81.12,15.0978,14.7,14.6928,31,0,0,0.00,1391.25,0.344150943,0,18.5,64.4,7.98,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.968
1884,81.16,15.1404,14.7,14.6928,31,0,0,0.00,1390.75,0.342980406,0,18.5,64.4,7.95,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.966933333
1885,81.2,14.5931,14.7,14.6928,31,0,0,0.00,1403.25,0.340780331,0,17.5,64.4,7.97,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.9936
1886,81.24,14.8464,14.7,14.6928,31,0,0,0.00,1416.75,0.338380095,0,16.5,64.4,7.99,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.0224
1887,81.28,15.1829,14.7,14.6928,31,0,0,0.00,1411.5,0.339638682,0,17,64.4,7.99,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,3.0112
1888,81.32,15.0147,14.7,14.6928,31,0,0,0.00,1396.5,0.343716434,0,18,64.4,8,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.9792
1889,81.36,15.0978,14.7,14.6928,31,0,0,0.00,1400.25,0.342367434,0,18,64.4,7.99,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.9872
1890,81.4,15.1404,14.7,14.6928,31,0,0,0.00,1396.25,0.342918532,0,18,64.4,7.98,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.978666667
1891,81.44,15.0147,14.7,14.6928,31,0,0,0.00,1391.5,0.344520302,0,18.5,64.4,7.99,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.968533333
1892,81.48,14.9721,14.7,14.6928,31,0,0,0.00,1396.5,0.343286788,0,18,64.4,7.99,1.54,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.9792
1893,81.52,14.8039,14.7,14.6928,31,0,0,0.00,1404.25,0.341392202,0,17.5,64.4,7.99,1.52,0,7.84314,0,14.3647,5.075,-9.2897,-8.68414,1,8,0,0,4,0,0,0,2.56,2.995733333
