sample,time,wbo2,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW
18123,543.720,13.5816,14.1874,31,3.90625,0,2151.5,21.1266,30.5,46.4,9.98,6.27451,9.01961,36.9576,14.3647,4.06,-8.13421,1,8,0,0,15,72.9412,0,0,2.304
18124,543.750,13.5816,14.1874,31,3.90625,0,2138,21.1266,30.5,46.4,9.98,5.88235,9.01961,34.3124,14.3647,4.06,-8.17478,1,8,0,0,15,72.9412,0,0,2.304
18125,543.780,13.539,14.1874,31,3.125,0,2145.25,21.1266,30.5,46.4,10.1,5.88235,9.01961,35.785,14.3647,4.06,-8.17478,1,8,0,0,16,72.9412,0,0,2.304
18126,543.810,13.4984,14.1941,31,3.125,0,2159,21.1266,30.5,46.4,10.14,6.66667,9.01961,38.5422,14.3647,4.06,-8.11027,1,8,0,0,16,72.9412,0,0,2.304
18127,543.840,13.16,14.1941,31,3.125,0,2171.75,21.1266,30.5,46.4,10.11,6.27451,9.01961,36.6365,14.3647,4.205,-8.11027,1,8,0,0,15,72.9412,0,0,2.304
18128,543.870,12.9085,14.1941,31,2.34375,0,2185.25,21.1266,30.5,46.4,10.11,6.66667,9.01961,37.8125,14.3647,4.205,-8.07095,1,8,0,0,16,72.9412,0,0,2.304
18129,543.900,13.4133,14.1941,31,2.34375,0,2191.25,21.1266,30.5,46.4,10.06,6.27451,9.01961,36.3287,14.3647,4.06,-8.07095,1,8,0,0,15,72.9412,0,0,2.304
18130,543.930,13.4984,14.2075,31,2.34375,0,2184,21.1266,30.5,46.4,10.14,6.27451,9.01961,36.4457,14.3647,4.06,-8.1372,1,8,0,0,16,72.9412,0,0,2.304
18131,543.960,13.2876,14.2075,31,3.125,0,2155.75,21.1266,30.5,46.4,10.19,6.27451,9.01961,36.6158,14.3647,4.06,-8.1372,1,8,0,0,15,72.9412,0,0,2.304
18132,543.990,13.4133,14.2075,31,3.125,0,2149.75,21.1266,30.5,46.4,10.35,6.27451,9.01961,36.9828,14.3647,4.205,-8.1372,1,8,0,0,16,72.9412,0,0,2.304
18133,544.020,13.4133,14.2008,31,3.125,0,2150.25,21.1266,30.5,46.4,10.23,5.88235,9.01961,35.5577,14.3647,4.205,-8.11574,1,8,0,0,15,72.9412,0,0,2.304
18134,544.050,13.2876,14.2008,31,3.125,0,2152.25,21.1266,30.5,46.4,10.28,5.88235,9.01961,35.5278,14.3647,4.205,-8.11574,1,8,0,0,16,72.9412,0,0,2.304
18135,544.080,13.7498,14.1941,31,3.125,0,2155.5,21.1266,30.5,46.4,10.23,6.66667,9.01961,38.3021,14.3647,4.205,-8.11728,1,8,0,0,15,72.9412,0,0,2.304
18136,544.110,13.7073,14.1941,31,2.34375,0,2167,21.1266,30.5,46.4,10.23,6.66667,9.01961,38.1106,14.3647,4.205,-8.11728,1,8,0,0,16,72.9412,0,0,2.304
18137,544.140,13.7073,14.2008,31,2.34375,0,2186,21.1266,30.5,46.4,10.23,6.66667,9.01961,38.0114,14.3647,4.205,-8.07941,1,8,0,0,16,72.9412,0,0,2.304
18138,544.170,13.7073,14.2008,31,2.34375,0,2181.75,21.1266,30.5,46.4,10.19,6.66667,9.01961,37.9563,14.3647,4.205,-8.07941,1,8,0,0,16,72.9412,0,0,2.304
18139,544.200,13.539,14.2075,31,2.34375,0,2173.25,21.1266,30.5,46.4,10.07,6.27451,9.01961,36.6122,14.3647,4.205,-8.13583,1,8,0,0,16,72.9412,0,0,2.304
18140,544.230,14.0032,14.2075,31,2.34375,0,2164.25,21.1266,30.5,46.4,10.14,6.66667,9.01961,38.1564,14.3647,4.205,-8.13583,1,8,0,0,16,72.9412,0,0,2.304
18141,544.260,13.8775,14.2142,31,2.34375,0,2160.75,21.1266,30.5,46.4,10.15,6.27451,9.01961,36.8079,14.3647,4.205,-8.11694,1,8,0,0,16,72.9412,0,0,2.304
18142,544.290,13.8775,14.2142,31,2.34375,0,2163.25,21.1266,30.5,46.4,10.15,6.66667,9.01961,38.1741,14.3647,4.205,-8.11694,1,8,0,0,16,72.9412,0,0,2.304
18143,544.320,13.5816,14.2142,31,2.34375,0,2175.25,21.1266,30.5,46.4,10.19,6.66667,9.01961,39.3719,14.3647,4.205,-8.01997,1,8,0,0,16,72.9412,0,0,2.304
18144,544.350,13.5816,14.2142,31,2.34375,0,2170.25,21.1266,30.5,46.4,10.18,6.66667,9.01961,39.4562,14.3647,4.205,-8.01997,1,8,0,0,16,72.9412,0,0,2.304
18145,544.380,13.2025,14.2142,31,2.34375,0,2177,21.1266,30.5,46.4,10.15,6.66667,9.01961,39.3397,14.3647,4.205,-8.02627,1,8,0,0,16,72.9412,0,0,2.304
18146,544.410,13.3282,14.2142,31,2.34375,0,2177.25,21.1266,30.5,46.4,10.11,6.66667,9.01961,39.3347,14.3647,4.205,-8.02627,1,8,0,0,16,72.9412,0,0,2.304
18147,544.440,13.2025,14.2209,31,2.34375,0,2174.5,21.1266,30.5,46.4,10.23,7.05882,9.41177,40.7762,14.3647,4.205,-7.96371,1,8,0,0,16,72.9412,0,0,2.304
18148,544.470,13.4133,14.2209,31,2.34375,0,2167.75,21.1266,30.5,46.4,10.23,7.05882,9.41177,40.8998,14.3647,4.205,-7.96371,1,8,0,0,16,72.9412,0,0,2.304
18149,544.500,13.3282,14.2209,31,2.34375,0,2175,21.1266,30.5,46.4,10.6,7.45098,9.41177,42.1666,14.3647,4.205,-7.96371,1,8,0,0,16,72.9412,0,0,2.304
18150,544.530,13.4559,14.2142,31,2.34375,0,2173.75,21.748,30.5,46.4,10.53,7.45098,9.80392,42.4021,14.3647,4.205,-7.90803,1,8,0,0,16,72.9412,0,0,2.304
18151,544.560,13.1174,14.2142,31,2.34375,0,2182.75,21.748,30.5,46.4,10.76,7.84314,9.80392,44.794,14.3647,4.205,-7.90803,1,8,0,0,16,72.9412,0,0,2.304
18152,544.590,13.3708,14.2008,31,2.34375,0,2196.25,21.748,30.5,46.4,10.72,8.62745,9.80392,48.6447,14.3647,4.205,-7.80284,1,8,0,0,17,72.9412,0,0,2.304
18153,544.620,13.539,14.2008,31,2.34375,0,2204.5,21.748,30.5,46.4,10.9,8.62745,10.1961,48.4476,14.3647,4.35,-7.80284,1,8,0,0,16,72.9412,0,0,2.304
18154,544.650,13.4133,14.1874,31,2.34375,0,2201.5,21.748,30.5,46.4,11.33,8.62745,10.5882,48.5209,14.3647,4.35,-7.64506,1,8,0,0,17,72.9412,0,0,2.304
18155,544.680,13.4133,14.1874,31,3.125,0,2177.25,21.748,30.5,46.4,12.03,8.23529,10.5882,47.3732,14.3647,4.35,-7.64506,1,8,0,0,17,72.9412,0,0,2.304
18156,544.710,13.3282,14.154,31,3.125,0,2167.75,21.748,30.5,46.4,12.05,8.62745,10.5882,49.3144,14.3647,4.495,-7.69126,1,8,0,0,17,72.9412,0,0,2.56
18157,544.740,13.6241,14.154,31,3.125,0,2168,21.748,30.5,46.4,12.21,8.62745,10.5882,49.3077,14.3647,4.495,-7.69126,1,8,0,0,17,72.9412,0,0,2.56
18158,544.770,13.6667,14.1275,31,3.125,0,2177.75,21.748,30.5,46.4,12.16,8.23529,10.5882,47.6813,14.3647,4.64,-7.63538,1,8,0,0,18,72.9412,0,0,2.56
18159,544.800,13.7073,14.1275,31,3.125,0,2184,21.748,30.5,46.4,11.99,7.84314,10.1961,44.7647,14.3647,4.64,-7.63538,1,8,0,0,18,72.9412,0,0,2.56
18160,544.830,13.7924,14.1208,31,3.90625,0,2207,21.748,30.5,46.4,11.8,7.84314,9.80392,45.9311,14.3647,4.64,-7.75728,1,8,0,0,19,72.9412,0,0,2.56
18161,544.860,13.4559,14.1208,31,3.90625,0,2210,21.748,30.5,46.4,11.67,7.84314,9.80392,44.2215,14.3647,4.64,-7.75728,1,8,0,0,19,72.9412,0,0,2.56
18162,544.890,13.6667,14.154,31,3.90625,0,2200.5,21.748,30.5,46.4,11.44,7.84314,9.80392,44.4167,14.3647,4.495,-7.81794,1,8,0,0,19,72.9412,0,0,2.56
18163,544.920,13.8349,14.154,31,3.90625,0,2188,21.748,30.5,46.4,11.37,7.45098,9.80392,43.2975,14.3647,4.495,-7.81794,1,8,0,0,20,72.9412,0,0,2.56
18164,544.950,13.8349,14.1673,31,3.90625,0,2186.25,21.748,30.5,46.4,11.37,7.45098,9.80392,41.9456,14.3647,4.495,-7.81794,1,8,0,0,20,72.9412,0,0,2.56
18165,544.980,13.7498,14.1673,31,3.125,0,2191.5,21.748,30.5,46.4,11.07,5.88235,9.80392,33.5542,14.3647,4.495,-7.91682,1,8,0,0,20,72.9412,0,0,2.56
18166,545.010,13.4984,14.1673,31,3.125,0,2204,21.748,30.5,46.4,10.78,5.88235,9.01961,33.3213,14.3647,4.495,-7.91682,1,8,0,0,20,72.9412,0,0,2.56
18167,545.040,13.6667,14.174,31,3.125,0,2212,21.748,30.5,46.4,10.65,6.27451,9.01961,35.9947,14.3647,4.495,-8.25967,1,8,0,0,20,72.9412,0,0,2.304
18168,545.070,13.539,14.174,31,2.34375,0,2208.25,21.748,30.5,46.4,10.27,6.66667,9.01961,37.4208,14.3647,4.35,-8.25967,1,8,0,0,20,72.9412,0,0,2.304
18169,545.100,13.3282,14.2276,31,2.34375,0,2197.5,21.748,30.5,46.4,10.23,7.05882,9.01961,40.3529,14.3647,4.35,-8.10132,1,8,0,0,20,72.9412,0,0,2.304
18170,545.130,13.2876,14.2276,31,1.5625,0,2187,21.748,30.5,46.4,10.32,7.05882,9.01961,40.6776,14.3647,4.35,-8.10132,1,8,0,0,20,72.9412,0,0,2.304
18171,545.160,12.9917,14.2748,31,1.5625,0,2186.75,21.748,30.5,46.4,10.24,7.45098,9.41177,43.5466,14.3647,4.35,-7.91748,1,8,0,0,20,72.9412,0,0,2.304
18172,545.190,12.7384,14.2748,31,.78125,0,2193.25,21.748,30.5,46.4,10.43,7.84314,9.80392,45.9468,14.3647,4.35,-7.91748,1,8,0,0,20,72.9412,0,0,2.304
18173,545.220,13.1174,14.2748,31,.78125,0,2205.25,21.748,30.5,46.4,10.74,8.62745,9.80392,48.4251,14.3647,4.35,-7.69967,1,8,0,0,19,72.9412,0,0,2.304
18174,545.250,12.9917,14.2748,31,.78125,0,2211,21.748,30.5,46.4,10.97,8.23529,10.1961,46.9254,14.3647,4.35,-7.69967,1,8,0,0,20,72.9412,0,0,2.304
18175,545.280,13.0768,14.2142,31,0,0,2190.75,21.748,30.5,46.4,11.5,8.62745,10.5882,48.3692,14.3647,4.35,-7.65969,1,8,0,0,19,72.9412,0,0,2.304
18176,545.310,12.866,14.2142,31,0,0,2187.25,21.748,30.5,46.4,12.04,8.23529,10.5882,47.4619,14.3647,4.495,-7.65969,1,8,0,0,19,72.9412,0,0,2.304
18177,545.340,12.7384,14.1941,31,.78125,0,2182.75,21.748,30.5,46.4,12.27,8.23529,10.5882,47.5674,14.3647,4.495,-7.70126,1,8,0,0,19,72.9412,0,0,2.304
18178,545.370,12.9917,14.1941,31,.78125,0,2190,21.748,30.5,46.4,12.26,7.84314,10.5882,46.0172,14.3647,4.64,-7.70126,1,8,0,0,19,72.9412,0,0,2.304
18179,545.400,13.1174,14.174,31,.78125,0,2196.5,21.748,30.5,46.4,12.37,7.84314,10.1961,44.4981,14.3647,4.64,-7.81459,1,8,0,0,19,72.9412,0,0,2.56
18180,545.430,13.3708,14.174,31,1.5625,0,2221.75,21.748,30.5,46.4,12.15,7.84314,9.80392,44.2148,14.3647,4.64,-7.81459,1,8,0,0,19,72.9412,0,0,2.56
18181,545.460,13.539,14.174,31,2.34375,0,2228.5,21.748,30.5,46.4,11.58,7.84314,9.80392,45.1768,14.3647,4.64,-7.81459,1,8,0,0,19,72.9412,0,0,2.56
18182,545.490,13.9181,14.1874,31,2.34375,0,2224.75,21.748,30.5,46.4,11.34,8.23529,9.80392,46.6139,14.3647,4.495,-7.7874,1,8,0,0,19,72.9412,0,0,2.56
18183,545.520,14.0457,14.1874,31,3.125,0,2221.5,21.748,30.5,46.4,11.35,8.23529,9.80392,46.6856,14.3647,4.495,-7.7874,1,8,0,0,20,72.9412,0,0,2.56
18184,545.550,14.1714,14.2008,31,3.125,0,2213.25,21.748,30.5,46.4,11.21,8.23529,9.80392,46.8733,14.3647,4.495,-7.72698,1,8,0,0,19,72.9412,0,0,2.56
18185,545.580,14.2972,14.2008,31,3.125,0,2210,21.748,30.5,46.4,11.51,8.23529,10.1961,46.9433,14.3647,4.495,-7.72698,1,8,0,0,20,72.9412,0,0,2.56
18186,545.610,14.0457,14.2075,31,3.125,0,2219.5,21.748,30.5,46.4,11.58,7.84314,10.1961,45.2569,14.3647,4.495,-7.77135,1,8,0,0,20,72.9412,0,0,2.56
18187,545.640,14.1714,14.2075,31,2.34375,0,2230.25,21.748,30.5,46.4,11.59,8.23529,10.1961,46.4842,14.3647,4.495,-7.77135,1,8,0,0,20,72.9412,0,0,2.56
18188,545.670,14.1714,14.2142,31,2.34375,0,2230.25,21.748,30.5,46.4,11.72,8.23529,10.1961,46.4868,14.3647,4.495,-7.7465,1,8,0,0,20,72.9412,0,0,2.56
18189,545.700,13.9606,14.2142,31,1.5625,0,2232.75,21.748,30.5,46.4,11.94,8.23529,10.1961,46.4282,14.3647,4.64,-7.7465,1,8,0,0,20,72.9412,0,0,2.56
18190,545.730,13.539,14.2008,31,1.5625,0,2221.75,21.748,30.5,46.4,11.94,8.23529,10.1961,46.7801,14.3647,4.64,-7.72318,1,8,0,0,20,72.9412,0,0,2.56
18191,545.760,13.8349,14.2008,31,1.5625,0,2218.75,21.748,30.5,46.4,12.05,8.23529,10.1961,46.7445,14.3647,4.64,-7.72318,1,8,0,0,20,72.9412,0,0,2.56
18192,545.790,13.7498,14.1941,31,1.5625,0,2221,21.748,30.5,46.4,11.99,8.62745,10.1961,48.0516,14.3647,4.64,-7.6607,1,8,0,0,20,72.9412,0,0,2.56
18193,545.820,13.7073,14.1941,31,1.5625,0,2221.75,21.748,30.5,46.4,12.32,8.62745,10.1961,49.2246,14.3647,4.64,-7.6607,1,8,0,0,20,72.9412,0,0,2.56
18194,545.850,13.6241,14.1941,31,1.5625,0,2229.75,21.748,30.5,46.4,12.37,8.62745,10.5882,49.0428,14.3647,4.64,-7.63257,1,8,0,0,20,72.9412,0,0,2.56
18195,545.880,13.16,14.1941,31,1.5625,0,2236.25,21.748,30.5,46.4,12.1,8.62745,10.5882,49.0304,14.3647,4.64,-7.63257,1,8,0,0,19,72.9412,0,0,2.56
18196,545.910,13.7073,14.2008,31,1.5625,0,2239.25,21.748,30.5,46.4,12.47,8.62745,10.5882,48.9608,14.3647,4.64,-7.63257,1,8,0,0,20,72.9412,0,0,2.56
18197,545.940,13.7073,14.2008,31,1.5625,0,2230,21.748,30.5,46.4,12.26,8.62745,10.5882,49.1863,14.3647,4.64,-7.63583,1,8,0,0,20,72.9412,0,0,2.56
18198,545.970,13.7498,14.2008,31,1.5625,0,2230.75,21.748,30.5,46.4,12.26,8.62745,10.5882,48.0018,14.3647,4.64,-7.63583,1,8,0,0,20,72.9412,0,0,2.56
18199,546.000,13.2876,14.1941,31,1.5625,0,2230.75,21.748,30.5,46.4,12.37,8.62745,10.5882,47.8185,14.3647,4.64,-7.6816,1,8,0,0,20,72.9412,0,0,2.56
18200,546.030,13.8775,14.1941,31,1.5625,0,2240.5,21.748,30.5,46.4,12.25,8.62745,10.5882,48.9262,14.3647,4.64,-7.6816,1,8,0,0,20,72.9412,0,0,2.56
18201,546.060,13.8775,14.1874,31,1.5625,0,2250.75,21.748,30.5,46.4,12.15,9.01961,10.5882,50.0051,14.3647,4.64,-7.58358,1,8,0,0,20,72.9412,0,0,2.56
18202,546.090,13.9606,14.1874,31,1.5625,0,2250.75,22.3694,30.5,46.4,12.21,9.01961,10.5882,49.799,14.3647,4.64,-7.58358,1,8,0,0,19,72.9412,0,0,2.56
18203,546.120,13.4559,14.1874,31,1.5625,0,2250.75,22.3694,30.5,46.4,12.37,9.41177,10.5882,51.021,14.3647,4.64,-7.59403,1,8,0,0,20,72.9412,0,0,2.56
18204,546.150,13.8349,14.1874,31,1.5625,0,2243.25,22.3694,30.5,46.4,12.37,9.01961,10.5882,50.1972,14.3647,4.64,-7.59403,1,8,0,0,19,72.9412,0,0,2.56
18205,546.180,13.8349,14.1941,31,1.5625,0,2235.75,22.3694,30.5,46.4,12.37,9.01961,10.5882,50.3885,14.3647,4.785,-7.59276,1,8,0,0,20,72.9412,0,0,2.56
18206,546.210,13.7924,14.1941,31,1.5625,0,2246.25,22.3694,30.5,46.4,12.42,9.01961,10.5882,50.4304,14.3647,4.785,-7.59276,1,8,0,0,20,72.9412,0,0,2.56
18207,546.240,13.3282,14.2008,31,1.5625,0,2255.5,22.3694,30.5,46.4,12.48,9.01961,10.5882,50.239,14.3647,4.785,-7.58467,1,8,0,0,19,72.9412,0,0,2.56
18208,546.270,13.7073,14.2008,31,1.5625,0,2264.25,22.3694,30.5,46.4,12.58,9.41177,10.5882,50.9796,14.3647,4.785,-7.58467,1,8,0,0,20,72.9412,0,0,2.56
18209,546.300,13.8775,14.1941,31,1.5625,0,2268.5,22.3694,30.5,46.4,12.69,9.41177,10.5882,52.1826,14.3647,4.785,-7.50685,1,8,0,0,19,72.9412,0,0,2.56
18210,546.330,13.8775,14.1941,31,1.5625,0,2255,22.3694,30.5,46.4,12.64,9.41177,10.9804,52.5492,14.3647,4.785,-7.50685,1,8,0,0,20,72.9412,0,0,2.56
18211,546.360,13.4984,14.1941,31,1.5625,0,2252.5,22.3694,30.5,46.4,12.69,9.41177,10.9804,52.6155,14.3647,4.785,-7.48962,1,8,0,0,19,72.9412,0,0,2.56
18212,546.390,13.7924,14.1941,31,1.5625,0,2252.25,22.3694,30.5,46.4,12.69,9.41177,10.9804,52.6256,14.3647,4.785,-7.48962,1,8,0,0,20,72.9412,0,0,2.56
18213,546.420,13.7924,14.1941,31,2.34375,0,2253.25,22.3694,30.5,46.4,12.75,9.41177,10.9804,52.599,14.3647,4.785,-7.48962,1,8,0,0,20,72.9412,0,0,2.56
18214,546.450,13.7498,14.1941,31,1.5625,0,2269.25,22.3694,30.5,46.4,12.85,9.80392,10.9804,53.4742,14.3647,4.785,-7.49032,1,8,0,0,20,72.9412,0,0,2.56
18215,546.480,14.0032,14.1941,31,1.5625,0,2276,22.3694,30.5,46.4,12.85,9.80392,10.9804,53.2877,14.3647,4.785,-7.49032,1,8,0,0,20,72.9412,0,0,2.56
18216,546.510,13.7498,14.1941,31,1.5625,0,2275.75,22.3694,30.5,46.4,12.8,9.80392,10.9804,53.2923,14.3647,4.785,-7.46273,1,8,0,0,19,72.9412,0,0,2.56
18217,546.540,13.8349,14.1941,31,2.34375,0,2265,22.3694,30.5,46.4,12.69,9.80392,10.9804,53.2885,14.3647,4.785,-7.46273,1,8,0,0,20,72.9412,0,0,2.56
18218,546.570,13.7924,14.1874,31,2.34375,0,2263,22.3694,30.5,46.4,12.8,9.41177,10.9804,52.3301,14.3647,4.785,-7.45038,1,8,0,0,20,72.9412,0,0,2.56
18219,546.600,13.9606,14.1874,31,2.34375,0,2261.25,22.3694,30.5,46.4,12.8,9.41177,10.9804,51.0567,14.3647,4.93,-7.45038,1,8,0,0,20,72.9412,0,0,2.56
18220,546.630,13.9181,14.1807,31,2.34375,0,2261.5,22.3694,30.5,46.4,13.07,9.41177,10.9804,51.052,14.3647,4.93,-7.56194,1,8,0,0,19,72.9412,0,0,2.56
18221,546.660,13.8349,14.1807,31,1.5625,0,2276,22.3694,30.5,46.4,12.85,9.80392,10.9804,53.5864,14.3647,4.93,-7.56194,1,8,0,0,20,72.9412,0,0,2.56
18222,546.690,13.539,14.1874,31,2.34375,0,2276.25,22.3694,30.5,46.4,12.84,9.80392,10.9804,53.2766,14.3647,4.93,-7.45094,1,8,0,0,20,72.9412,0,0,2.56
18223,546.720,13.9181,14.1874,31,2.34375,0,2274,22.3694,30.5,46.4,12.91,9.80392,10.9804,53.3439,14.3647,4.93,-7.45094,1,8,0,0,20,72.9412,0,0,2.56
18224,546.750,13.7924,14.1941,31,2.34375,0,2265.25,22.3694,30.5,46.4,13.01,9.80392,10.9804,53.3135,14.3647,4.93,-7.4616,1,8,0,0,20,72.9412,0,0,2.56
18225,546.780,13.6667,14.1941,31,2.34375,0,2264.75,22.3694,30.5,46.4,12.91,9.80392,10.9804,53.5975,14.3647,4.93,-7.4616,1,8,0,0,20,72.9412,0,0,2.56
18226,546.810,13.4984,14.2008,31,2.34375,0,2267.25,22.3694,30.5,46.4,13.17,10.1961,10.9804,55.8837,14.3647,4.93,-7.37112,1,8,0,0,20,72.9412,0,0,2.56
18227,546.840,14.0032,14.2008,31,2.34375,0,2269.75,22.3694,30.5,46.4,13.23,10.1961,11.3725,55.8104,14.3647,4.93,-7.37112,1,8,0,0,20,72.9412,0,0,2.56
18228,546.870,14.0883,14.2008,31,2.34375,0,2284.5,22.3694,30.5,46.4,13.07,10.1961,11.3725,55.714,14.3647,4.93,-7.36553,1,8,0,0,20,72.9412,0,0,2.56
18229,546.900,13.6241,14.2008,31,2.34375,0,2284,22.3694,30.5,46.4,13.18,10.1961,11.3725,55.4123,14.3647,4.93,-7.36553,1,8,0,0,20,72.9412,0,0,2.56
18230,546.930,13.8775,14.2008,31,2.34375,0,2285,22.3694,30.5,46.4,13.43,10.1961,11.3725,55.3849,14.3647,4.93,-7.36553,1,8,0,0,19,72.9412,0,0,2.56
18231,546.960,13.9181,14.1941,31,2.34375,0,2286.75,22.3694,30.5,46.4,13.23,10.1961,11.3725,55.3323,14.3647,4.93,-7.37874,1,8,0,0,20,72.9412,0,0,2.56
18232,546.990,13.8349,14.1941,31,2.34375,0,2278.25,22.3694,30.5,46.4,13.22,9.80392,11.3725,52.9241,14.3647,4.93,-7.37874,1,8,0,0,19,72.9412,0,0,2.56
18233,547.020,13.2876,14.1941,31,2.34375,0,2279,22.3694,30.5,46.4,13.5,10.1961,11.3725,55.5471,14.3647,4.93,-7.37129,1,8,0,0,20,72.9412,0,0,2.56
18234,547.050,13.7498,14.1941,31,2.34375,0,2279.75,22.3694,30.5,46.4,13.35,10.1961,11.3725,59.8266,14.3647,4.93,-7.37129,1,8,0,0,20,72.9412,0,0,2.56
18235,547.080,13.8775,14.1941,31,2.34375,0,2281.25,22.3694,30.5,46.4,13.58,10.1961,11.3725,59.782,14.3647,4.93,-7.2134,1,8,0,0,20,72.9412,0,0,2.56
18236,547.110,13.7924,14.1941,31,2.34375,0,2283,22.3694,30.5,46.4,13.65,10.1961,11.3725,59.9181,14.3647,4.93,-7.2134,1,8,0,0,20,72.9412,0,0,2.56
18237,547.140,13.8775,14.1807,31,2.34375,0,2282,22.3694,30.5,46.4,13.97,10.1961,11.7647,59.766,14.3647,5.075,-7.19416,1,8,0,0,20,72.9412,0,0,2.56
18238,547.170,13.7924,14.1807,31,2.34375,0,2289.75,22.3694,30.5,46.4,13.81,10.1961,11.7647,59.5646,14.3647,5.075,-7.19416,1,8,0,0,20,72.9412,0,0,2.56
18239,547.200,13.9181,14.1673,31,2.34375,0,2285,22.3694,30.5,46.4,13.96,10.5882,11.7647,63.8157,14.3647,5.075,-7.04142,1,8,0,0,20,72.9412,0,0,2.816
18240,547.230,13.4559,14.1673,31,2.34375,0,2283.25,22.3694,30.5,46.4,14.28,10.1961,11.7647,59.7257,14.3647,5.075,-7.04142,1,8,0,0,20,72.9412,0,0,2.816
18241,547.260,14.1289,14.1673,31,2.34375,0,2285.5,22.3694,30.5,46.4,14.12,10.5882,11.7647,63.9786,14.3647,5.075,-7.2157,1,8,0,0,20,72.9412,0,0,2.816
18242,547.290,13.3708,14.1673,31,2.34375,0,2284.25,22.3694,30.5,46.4,14.28,10.5882,11.7647,64.0073,14.3647,5.075,-7.2157,1,8,0,0,20,72.9412,0,0,2.816
18243,547.320,13.2876,14.1607,31,2.34375,0,2288.75,22.3694,30.5,46.4,14.51,10.1961,11.7647,59.8103,14.3647,5.075,-7.20183,1,8,0,0,20,72.9412,0,0,2.816
18244,547.350,13.7073,14.1607,31,2.34375,0,2290,22.3694,30.5,46.4,14.75,10.1961,11.7647,59.5525,14.3647,5.22,-7.20183,1,8,0,0,19,72.9412,0,0,2.816
18245,547.380,13.6241,14.1607,31,2.34375,0,2294.75,22.3694,30.5,46.4,14.59,10.1961,11.7647,59.4269,14.3647,5.22,-7.20183,1,8,0,0,20,72.9412,0,0,2.816
18246,547.410,13.5816,14.1474,31,3.125,0,2288,22.3694,30.5,46.4,14.59,10.1961,11.7647,59.4093,14.3647,5.22,-7.21721,1,8,0,0,19,72.9412,0,0,2.816
18247,547.440,13.1174,14.1474,31,3.125,0,2293.5,22.3694,30.5,46.4,14.34,10.1961,11.7647,59.2111,14.3647,5.22,-7.21721,1,8,0,0,20,72.9412,0,0,2.816
18248,547.470,13.7924,14.154,31,3.125,0,2292.25,22.3694,30.5,46.4,14.51,10.1961,11.7647,59.4885,14.3647,5.22,-7.21603,1,8,0,0,20,72.9412,0,0,2.816
18249,547.500,13.7073,14.154,31,3.125,0,2295.75,22.3694,30.5,46.4,14.43,10.1961,11.7647,59.6112,14.3647,5.22,-7.21603,1,8,0,0,20,72.9412,0,0,2.816
18250,547.530,13.3282,14.1673,31,3.125,0,2293.75,22.3694,30.5,46.4,14.28,10.1961,11.7647,59.7122,14.3647,5.22,-7.21849,1,8,0,0,20,72.9412,0,0,2.816
18251,547.560,13.539,14.1673,31,3.125,0,2293,22.3694,30.5,46.4,13.96,10.1961,11.3725,59.4695,14.3647,5.22,-7.21849,1,8,0,0,20,72.9412,0,0,2.816
18252,547.590,13.6241,14.1807,31,2.34375,0,2296.25,22.3694,30.5,46.4,13.93,10.5882,11.3725,63.7099,14.3647,5.22,-7.20444,1,8,0,0,20,72.9412,0,0,2.816
18253,547.620,13.5816,14.1807,31,2.34375,0,2290.75,22.3694,30.5,46.4,14.04,10.5882,11.7647,63.8438,14.3647,5.075,-7.20444,1,8,0,0,20,72.9412,0,0,2.816
18254,547.650,13.4559,14.2075,31,2.34375,0,2293.75,22.3694,30.5,46.4,14.04,10.1961,11.7647,59.1811,14.3647,5.075,-7.22712,1,8,0,0,20,72.9412,0,0,2.816
18255,547.680,13.3282,14.2075,31,1.5625,0,2291.5,22.3694,30.5,46.4,14.36,10.1961,11.7647,59.5075,14.3647,5.075,-7.22712,1,8,0,0,20,72.9412,0,0,2.816
18256,547.710,13.4133,14.2075,31,1.5625,0,2297.5,22.9907,30.5,46.4,14.44,10.5882,11.7647,63.8637,14.3647,5.075,-7.03966,1,8,0,0,20,72.9412,0,0,2.816
18257,547.740,12.866,14.2075,31,1.5625,0,2297.5,22.9907,30.5,46.4,14.12,10.5882,11.7647,63.6789,14.3647,5.075,-7.03966,1,8,0,0,20,72.9412,0,0,2.816
18258,547.770,13.3708,14.2008,31,1.5625,0,2300.5,22.9907,30.5,46.4,13.94,10.9804,11.7647,67.942,14.3647,5.075,-6.87646,1,8,0,0,20,72.9412,0,0,2.816
18259,547.800,13.0768,14.2008,31,1.5625,0,2306.75,22.9907,30.5,46.4,14.04,10.9804,12.549,72.1493,14.3647,5.075,-6.87646,1,8,0,0,20,72.9412,0,0,2.816
18260,547.830,12.9492,14.1807,31,1.5625,0,2304.25,22.9907,30.5,46.4,15.29,11.7647,12.9412,80.7662,14.3647,5.22,-6.87646,1,8,0,0,20,72.9412,0,0,2.816
18261,547.860,13.4133,14.1807,31,1.5625,0,2310.5,22.9907,30.5,46.4,16.08,11.7647,13.3333,80.7836,14.3647,5.365,-6.36318,1,8,0,0,20,72.9412,0,0,2.816
