sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,BOOST ERROR,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC,KNOCK_FLAG,ECT
6989,279.6,13.29,18.15,11.99,31,0.00,-1.56,9.73,2224,0.620703607957739,57,22.5,84.2,23.01,2.08,10.98,16.08,99.05,14.22,8.27,-5.95,-5.82,0.13,1,10,0,0,21,74.90,0,0,4.35,8.06661333333334,0,177.8
6990,279.64,13.12,17.11,12.02,31,0.00,-1.56,8.38,2228,0.619728425541466,57,22.5,84.2,23.01,2.08,10.98,16.47,98.98,14.22,8.27,-5.95,-5.60,0.36,1,10,0,0,20,74.90,0,0,4.35,8.07930666666667,0,177.8
6991,279.68,12.95,16.19,12.02,31,0.00,-1.56,7.15,2233,0.627138378862517,57,22.5,84.2,23.34,2.1,10.98,16.47,98.88,14.22,8.41,-5.81,-5.61,0.19,1,10,0,0,20,74.90,0,0,4.35,8.09834666666667,0,177.8
6992,279.72,12.91,15.16,12.02,31,0.00,-1.56,6.86,2221,0.634992118892141,57,22.5,84.2,23.5,2.1,10.98,16.47,99.11,14.22,8.41,-5.81,-5.61,0.19,1,10,0,0,20,74.90,0,0,4.35,8.05301333333333,0,177.8
6993,279.76,12.74,14.59,13.72,31,0.00,-1.56,-7.67,2237,0.639231027159942,57,22,84.2,23.83,2.1,10.98,16.47,101.34,14.22,8.56,-5.66,-5.62,0.05,1,10,0,0,20,74.90,0,0,4.10,7.63477333333333,0,177.8
6994,279.8,12.66,14.01,13.51,31,-0.78,-1.56,-6.77,2218,0.649233543733093,57,22,84.2,24,2.12,12.94,17.25,119.29,14.22,8.56,-5.66,-5.62,0.05,1,10,0,0,19,74.90,0,0,4.10,7.57077333333333,0,177.8
6995,279.84,13.03,13.67,13.51,31,-2.34,-1.56,-3.67,2234,0.719973145350789,57,22,84.2,26.81,2.18,14.51,18.82,136.78,14.22,8.70,-5.52,-3.92,1.60,1,10,0,0,19,74.90,0,0,4.10,7.62624,0,177.8
6996,279.88,13.41,13.55,13.21,31,-3.13,-1.56,1.52,2222,0.789200134998313,57,21,84.2,29.23,2.26,15.29,20.00,144.43,14.22,9.14,-5.08,-1.99,3.10,1,10,0,0,20,74.90,0,0,4.35,8.05936,0,177.8
6997,279.92,13.88,14.01,13.21,31,-0.78,-1.56,4.81,2235,0.859865771812081,57,20,84.2,32.03,2.28,15.69,20.39,146.89,14.22,9.57,-4.65,-1.99,2.66,1,10,0,0,20,74.90,0,0,4.61,8.5824,0,177.8
6998,279.96,14.42,14.36,12.97,31,1.56,-1.56,10.08,2234,0.906380120886501,57,19,84.2,33.74,2.28,16.08,20.78,149.43,14.22,9.86,-4.36,-1.55,2.81,1,10,0,0,19,74.90,0,0,4.86,9.05312,0,177.8
6999,280,14.59,14.70,13.22,31,3.91,-1.56,9.40,2231,0.901950235373235,57,18.5,84.2,33.53,2.28,15.69,20.78,146.91,14.22,10.15,-4.07,-1.55,2.52,1,10,0,0,19,74.90,0,0,5.12,9.5168,0,177.8
7000,280.04,14.51,14.81,13.22,31,5.47,-1.56,8.87,2227,0.903469181542607,57,18,82.4,33.53,2.28,15.69,20.78,146.93,14.22,10.44,-3.78,-1.55,2.23,1,10,0,0,20,74.90,0,0,5.38,9.97584,0,177.8
7001,280.08,14.13,14.47,13.22,31,5.47,-1.56,6.46,2237,0.88796513576936,57,17.5,82.4,33.11,2.28,15.69,20.78,146.88,14.22,10.59,-3.63,-1.56,2.08,1,10,0,0,20,74.90,0,0,5.63,10.50016,1,177.8
7002,280.12,13.58,14.01,13.26,31,4.69,-1.56,2.39,2226,0.857508704930922,57,17.5,82.4,31.81,2.26,15.69,20.78,146.93,14.22,10.59,-3.63,-1.55,2.08,1,10,0,0,19,74.90,0,0,5.38,9.97136,0,177.8
7003,280.16,13.16,13.55,13.26,31,3.13,-1.56,-0.73,2239,0.846995756086665,57,17.5,82.4,31.6,2.26,15.69,20.39,146.88,14.22,10.44,-3.78,-1.55,2.23,1,10,0,0,19,74.90,0,0,5.38,10.02848,0,177.8
7004,280.2,12.87,13.21,13.25,31,0.78,-1.56,-2.99,2221,0.827558257345491,57,17.5,82.4,30.63,2.26,16.08,20.39,149.47,14.22,10.44,-3.78,-1.56,2.22,1,10,0,0,19,74.90,0,0,5.38,9.94896,0,177.8
7005,280.24,12.91,13.09,13.25,31,0.00,-1.56,-2.65,2247,0.843791722296395,57,17.5,82.4,31.6,2.26,16.08,20.78,149.38,14.22,10.44,-3.78,-1.56,2.22,1,10,0,0,19,74.90,0,0,5.38,10.06656,1,177.8
7006,280.28,12.95,13.09,13.27,31,-0.78,-1.56,-2.46,2221,0.888618709895306,57,17,82.4,32.89,2.28,16.08,20.78,151.98,14.22,10.44,-3.78,-1.34,2.44,1,10,0,0,19,74.90,0,0,5.38,9.94896,0,177.8
7007,280.32,13.29,13.21,13.31,32,0.00,-1.56,-0.16,2248,0.883817150483817,57,17,82.4,33.11,2.28,16.47,20.78,154.45,14.22,10.59,-3.63,-1.12,2.51,1,10,0,0,19,74.90,0,0,5.38,10.06992,0,177.8
7008,280.36,13.37,13.44,13.31,32,0.00,-1.56,0.46,2212,0.922409311786643,57,17,82.4,34.01,2.3,16.47,21.18,154.52,14.22,10.59,-3.63,-1.12,2.51,1,10,0,0,20,74.90,0,0,5.38,9.91088,0,177.8
7009,280.4,13.54,13.55,13.36,32,0.00,-1.56,1.35,2254,0.903128466829377,57,16.5,82.4,33.92,2.3,16.86,21.57,156.98,14.22,10.73,-3.49,-0.69,2.80,1,10,0,0,20,74.90,0,0,5.38,10.09568,0,177.8
7010,280.44,13.46,13.55,13.39,32,0.00,-1.56,0.52,2221,0.921476812246736,57,16.5,82.4,34.11,2.3,16.47,21.57,154.50,14.22,10.73,-3.49,-0.90,2.59,1,10,0,0,19,74.90,0,0,5.38,9.95008,0,177.8
7011,280.48,13.37,13.55,13.39,32,0.00,-1.56,-0.12,2234,0.94076561450638,57,16,82.4,35.02,2.32,16.47,21.57,154.48,14.22,10.88,-3.34,-0.90,2.44,1,10,0,0,19,74.90,0,0,5.63,10.48256,0,177.8
7012,280.52,13.37,13.55,13.41,32,0.00,-1.56,-0.29,2241,0.922994533080442,57,16,82.4,34.47,2.3,16.86,21.57,156.96,14.22,10.88,-3.34,-0.69,2.65,1,10,0,0,20,74.90,0,0,5.63,10.5165866666667,0,177.8
7013,280.56,13.50,13.55,13.41,32,-0.78,-1.56,0.65,2236,0.9248518725545,57,16,82.4,34.47,2.3,16.47,21.57,154.47,14.22,10.88,-3.34,-0.69,2.65,1,10,0,0,20,74.90,0,0,5.63,10.4954666666667,0,177.8
7014,280.6,13.37,13.44,13.46,32,-1.56,-1.56,-0.70,2230,0.9447695930037,57,16,82.4,35.11,2.32,16.47,21.57,154.48,14.22,10.88,-3.34,-0.91,2.44,1,10,0,0,19,74.90,0,0,5.63,10.46496,0,177.8
7015,280.64,13.41,13.44,13.51,32,-1.56,-1.56,-0.74,2253,0.925371809100999,57,16,82.4,34.74,2.3,16.86,21.57,156.97,14.22,10.88,-3.34,-0.69,2.65,1,10,0,0,19,74.90,0,0,5.38,10.0912,0,177.8
7016,280.68,13.25,13.32,13.51,32,-2.34,-1.56,-2.02,2224,0.925089928057554,57,15.5,82.4,34.29,2.3,16.47,21.57,154.49,14.22,10.88,-3.34,-0.69,2.65,1,10,0,0,20,74.90,0,0,5.38,9.96352,0,177.8
7017,280.72,13.25,13.32,13.57,32,-2.34,-1.56,-2.48,2247,0.920324841472911,57,16,82.4,34.47,2.3,16.47,21.57,154.48,14.22,11.02,-3.20,-0.90,2.29,1,10,0,0,20,74.90,0,0,5.38,10.06768,0,177.8
7018,280.76,13.41,13.44,13.62,32,-2.34,-1.56,-1.51,2250,0.924205378973105,57,16,82.4,34.65,2.3,16.47,21.57,154.43,14.22,11.02,-3.20,-0.90,2.29,1,10,0,0,19,74.90,0,0,5.38,10.07776,0,177.8
7019,280.8,13.37,13.44,13.62,32,-2.34,-1.56,-1.84,2233,0.926197939991043,57,15.5,82.4,34.47,2.3,16.08,21.57,149.44,14.22,11.02,-3.20,-0.91,2.29,1,10,0,0,19,74.90,0,0,5.38,10.00384,0,177.8
7020,280.84,13.46,13.55,13.65,32,-2.34,-1.56,-1.47,2237,0.904258410640438,57,16,82.4,33.71,2.28,16.08,20.78,149.38,14.22,11.02,-3.20,-1.34,1.86,1,10,0,0,20,74.90,0,0,5.38,10.02064,0,177.8
7021,280.88,13.62,13.67,13.65,32,-2.34,-1.56,-0.21,2252,0.893537641572285,57,16,82.4,33.53,2.28,15.69,20.78,146.82,14.22,10.88,-3.34,-1.34,2.01,1,10,0,0,20,74.90,0,0,5.38,10.08672,0,177.8
7022,280.92,13.58,13.67,13.73,32,-2.34,-1.56,-3.91,2231,0.896301277740417,57,16,82.4,33.32,2.28,15.69,20.39,146.89,14.22,10.88,-3.34,-1.56,1.78,1,8,0,0,20,74.90,0,0,5.38,9.99264,0,177.8
7023,280.96,13.46,13.67,13.80,32,-2.34,-1.56,-3.91,2250,0.854133333333333,57,16.5,82.4,32.03,2.26,15.69,20.39,146.82,14.22,10.73,-3.49,-1.56,1.93,1,8,0,0,20,74.90,0,0,5.12,9.6,0,177.8
7024,281,13.62,13.67,13.80,32,-2.34,-1.56,-3.91,2239,0.875748101831175,57,16.5,82.4,32.68,2.28,15.29,20.39,144.25,14.22,10.73,-3.49,-1.56,1.93,1,8,0,0,20,74.90,0,0,5.12,9.55306666666667,0,177.8
7025,281.04,13.58,13.67,13.86,32,-2.34,-1.56,-3.91,2246,0.886840347361389,57,16.5,82.4,33.19,2.28,15.69,20.39,146.86,14.22,10.73,-3.49,-1.56,1.93,1,8,0,0,20,74.90,0,0,5.12,9.5808,0,177.8
7026,281.08,13.71,13.67,13.89,32,-1.56,-1.56,-3.13,2252,0.88214920071048,57,16.5,82.4,33.11,2.28,15.29,20.39,144.26,14.22,10.73,-3.49,-1.78,1.71,1,8,0,0,19,74.90,0,0,5.12,9.60853333333333,0,177.8
7027,281.12,14.05,13.78,13.89,32,-1.56,-1.56,-3.13,2242,0.904918032786885,57,16.5,82.4,33.81,2.3,15.29,20.39,144.32,14.22,10.59,-3.63,-1.78,1.85,1,8,0,0,20,74.90,0,0,5.12,9.5648,0,177.8
7028,281.16,14.05,13.90,13.91,32,-0.78,-1.56,-2.34,2245,0.890710625974605,57,16.5,82.4,33.32,2.28,15.69,20.39,146.82,14.22,10.73,-3.49,-1.77,1.72,1,8,0,0,20,74.90,0,0,5.12,9.57653333333333,0,177.8
7029,281.2,14.26,13.90,13.91,32,0.00,-1.56,-1.56,2258,0.891064112501384,57,16.5,82.4,33.53,2.28,15.29,20.39,144.24,14.22,10.73,-3.49,-1.77,1.72,1,8,0,0,20,74.90,0,0,5.38,10.11472,0,177.8
7030,281.24,14.21,13.90,13.93,32,0.00,-1.56,-1.56,2247,0.895227500278118,57,16.5,82.4,33.53,2.28,15.29,20.39,144.34,14.22,10.73,-3.49,-1.78,1.71,1,8,0,0,20,74.90,0,0,5.38,10.06768,0,177.8
7031,281.28,14.13,13.90,13.95,32,0.00,-1.56,-1.56,2257,0.864606181455633,57,16.5,82.4,32.52,2.28,15.69,20.39,146.79,14.22,10.73,-3.49,-1.56,1.93,1,8,0,0,20,74.90,0,0,5.38,10.11024,0,177.8
7032,281.32,14.09,13.78,13.95,32,0.00,-1.56,-1.56,2244,0.908924791086351,57,16.5,82.4,33.99,2.3,15.69,20.39,146.80,14.22,10.73,-3.49,-1.56,1.93,1,8,0,0,20,74.90,0,0,5.38,10.052,0,177.8
7033,281.36,14.13,13.78,13.98,32,0.00,-1.56,-1.56,2252,0.899300544021317,57,16.5,82.4,33.75,2.28,15.29,20.39,144.33,14.22,10.73,-3.49,-1.78,1.71,1,8,0,0,20,74.90,0,0,5.38,10.08784,0,177.8
7034,281.4,14.09,13.78,13.97,32,0.78,-1.56,-0.78,2262,0.883484413000221,57,16.5,82.4,33.3,2.28,15.29,20.39,144.22,14.22,10.73,-3.49,-1.78,1.71,1,8,0,0,19,74.90,0,0,5.38,10.13152,0,177.8
7035,281.44,14.05,13.90,13.97,32,0.78,-1.56,-0.78,2246,0.911588556161639,57,16.5,82.4,34.12,2.3,15.29,20.39,144.31,14.22,10.73,-3.49,-1.78,1.71,1,8,0,0,20,74.90,0,0,5.38,10.06096,0,177.8
7036,281.48,14.13,13.78,13.99,32,0.78,-1.56,-0.78,2246,0.897261189044756,57,16.5,82.4,33.58,2.28,14.90,20.39,139.18,14.22,10.88,-3.34,-1.99,1.36,1,8,0,0,20,74.90,0,0,5.38,10.05984,0,177.8
7037,281.52,14.09,13.78,13.99,32,0.78,-1.56,-0.78,2255,0.866341463414634,57,16.5,82.4,32.56,2.26,14.90,20.00,139.19,14.22,10.73,-3.49,-1.99,1.50,1,8,0,0,20,74.90,0,0,5.38,10.1024,0,177.8
7038,281.56,14.09,13.78,14.00,32,1.56,-1.56,0.00,2247,0.852259069663922,57,16.5,82.4,31.91,2.26,14.51,19.61,136.65,14.22,10.73,-3.49,-2.43,1.05,1,8,0,0,19,74.90,0,0,5.38,10.06432,0,177.8
7039,281.6,14.05,13.67,14.05,32,1.56,-1.56,0.00,2250,0.852361373485943,57,17,82.4,31.96,2.26,14.90,19.61,139.24,14.22,10.59,-3.63,-2.21,1.42,1,8,0,0,20,74.90,0,0,5.12,9.59893333333333,0,177.8
7040,281.64,13.92,13.67,14.05,32,0.78,-1.56,-0.78,2252,0.83036963036963,57,17,82.4,31.17,2.26,14.90,19.61,139.09,14.22,10.59,-3.63,-2.21,1.42,1,8,0,0,20,74.90,0,0,5.12,9.6096,0,177.8
7041,281.68,13.96,13.67,14.10,32,0.78,-1.56,-0.78,2253,0.829918987903673,57,17,82.4,31.16,2.26,14.51,19.61,134.10,14.22,10.59,-3.63,-2.66,0.98,1,8,0,0,20,74.90,0,0,5.12,9.61173333333333,0,177.8
7042,281.72,13.92,13.67,14.11,33,0.78,-1.56,-0.78,2251,0.878373875374875,57,17,82.4,32.95,2.28,14.51,19.61,134.02,14.22,10.59,-3.63,-2.66,0.98,1,8,0,0,20,74.90,0,0,5.12,9.6032,0,177.8
7043,281.76,13.92,13.67,14.11,33,1.56,-1.56,0.00,2260,0.858148025224029,57,17,82.4,32.32,2.26,14.51,19.61,134.11,14.22,10.59,-3.63,-2.66,0.98,1,8,0,0,20,74.90,0,0,5.12,9.6416,0,177.8
7044,281.8,13.92,13.78,14.12,33,2.34,-1.56,0.78,2245,0.849259547934529,57,17,82.4,31.78,2.26,13.73,19.61,128.92,14.22,10.59,-3.63,-2.87,0.77,1,8,0,0,20,74.90,0,0,5.12,9.57973333333333,0,177.8
7045,281.84,14.00,13.90,14.12,33,3.13,-1.56,1.56,2264,0.824652087475149,57,17.5,82.4,31.11,2.24,13.73,19.22,126.56,14.22,10.59,-3.63,-2.87,0.77,1,8,0,0,20,74.90,0,0,5.12,9.6576,0,177.8
7046,281.88,14.09,14.01,14.14,33,3.13,-1.56,1.56,2253,0.822727777161248,57,17.5,82.4,30.89,2.24,13.33,18.82,123.67,14.22,10.44,-3.78,-3.31,0.47,1,8,0,0,20,74.90,0,0,5.12,9.61173333333333,0,177.8
7047,281.92,14.09,13.90,14.20,33,3.13,-1.56,1.56,2253,0.799556098102319,57,17.5,82.4,30.02,2.22,12.94,18.43,119.02,14.22,10.30,-3.92,-3.94,-0.02,1,8,0,0,19,74.90,0,0,5.12,9.61173333333333,0,177.8
7048,281.96,14.17,13.78,14.20,33,3.13,-1.56,1.56,2254,0.769650582362729,57,18,82.4,28.91,2.16,12.16,18.04,113.44,14.22,10.15,-4.07,-3.94,0.13,1,8,0,0,20,74.90,0,0,4.86,9.1352,0,177.8
7049,282,14.21,13.78,14.27,33,3.13,-1.56,1.56,2256,0.764531146087342,57,18.5,82.4,28.74,2.16,11.76,17.65,108.71,14.22,10.01,-4.21,-4.62,-0.40,1,8,0,0,20,74.90,0,0,4.86,9.14229333333333,0,177.8
7050,282.04,14.09,13.67,14.39,33,3.13,-1.56,1.56,2253,0.754993342210386,57,18.5,82.4,28.35,2.18,11.76,17.25,106.04,14.22,9.86,-4.36,-5.05,-0.69,1,8,0,0,20,74.90,0,0,4.86,9.13216,0,177.8
7051,282.08,13.92,13.67,14.39,33,2.34,-1.56,0.78,2256,0.729972299168975,57,19,82.4,27.45,2.16,11.76,17.25,106.05,14.22,9.72,-4.50,-5.05,-0.55,1,8,0,0,20,74.90,0,0,4.61,8.664,0,177.8
7052,282.12,13.96,13.67,14.45,33,3.13,-1.56,1.56,2257,0.718750692213977,57,19,82.4,27.04,2.16,10.98,16.86,100.85,14.22,9.57,-4.65,-5.26,-0.61,1,8,0,0,20,74.90,0,0,4.61,8.66784,0,177.8
7053,282.16,14.09,13.67,14.45,33,3.13,-1.56,1.56,2263,0.693934371892609,57,19.5,82.4,26.17,2.12,10.98,16.47,100.84,14.22,9.43,-4.79,-5.26,-0.46,1,8,0,0,20,74.90,0,0,4.61,8.68896,0,177.8
7054,282.2,14.05,13.78,14.50,33,3.91,-1.56,2.34,2253,0.668782599045611,57,20,82.4,25.11,2.12,10.98,16.47,101.02,14.22,9.28,-4.94,-5.50,-0.56,1,8,0,0,20,74.90,0,0,4.35,8.16997333333333,0,177.8
7055,282.24,14.17,13.90,14.53,33,3.91,-1.56,2.34,2265,0.689460324467498,57,20,82.4,26.03,2.14,10.20,16.47,93.14,14.22,9.28,-4.94,-5.83,-0.89,1,8,0,0,20,74.90,0,0,4.35,8.21530666666667,0,177.8
7056,282.28,14.26,13.90,14.53,33,4.69,-1.56,3.13,2244,0.676662582154395,57,20.5,82.4,25.31,2.1,10.20,16.08,91.03,14.22,9.14,-5.08,-5.83,-0.75,1,8,0,0,20,74.90,0,0,4.35,8.13914666666667,0,177.8
7057,282.32,14.17,14.01,14.53,33,4.69,-1.56,3.13,2272,0.641918802948619,57,21,82.4,24.31,2.08,9.41,15.29,82.77,14.22,8.99,-5.23,-6.03,-0.80,1,8,0,0,20,74.90,0,0,4.35,8.24069333333333,0,177.8
7058,282.36,14.26,14.01,14.58,33,5.47,-1.56,3.91,2248,0.616014234875445,57,21,82.4,23.08,2.08,8.63,15.29,78.25,14.22,8.85,-5.37,-6.44,-1.07,1,8,0,0,20,74.90,0,0,4.35,8.15274666666667,0,177.8
7059,282.4,14.17,13.90,14.58,33,5.47,-1.56,3.91,2256,0.604720221606648,57,21.5,82.4,22.74,2.04,7.45,14.51,66.00,14.22,8.56,-5.66,-6.44,-0.78,1,8,0,0,20,74.90,0,0,4.10,7.70133333333333,0,177.8
7060,282.44,14.00,13.90,14.66,33,5.47,-2.34,3.13,2246,0.577228714524207,57,22,82.4,21.61,2,7.06,13.73,61.77,14.22,8.41,-5.81,-7.02,-1.21,1,8,0,0,20,74.90,0,0,4.10,7.6672,0,177.8
7061,282.48,13.67,13.78,14.66,33,5.47,-2.34,3.13,2260,0.543982300884956,57,22.5,82.4,20.49,1.96,5.88,13.33,52.56,14.22,8.12,-6.10,-7.02,-0.92,1,8,0,0,20,74.90,0,0,3.84,7.232,0,177.8
7062,282.52,13.67,13.78,14.74,33,5.47,-2.34,3.13,2246,0.508313856427379,57,23,82.4,19.03,1.94,4.71,12.55,43.87,14.22,7.83,-6.39,-7.56,-1.17,1,8,0,0,20,74.90,0,0,3.84,7.188,0,177.8
7063,282.56,13.62,13.78,15.57,33,5.47,-2.34,3.13,2261,0.467684140676841,57,24,82.4,17.62,1.88,3.92,11.76,37.00,14.22,7.54,-6.68,-8.00,-1.32,1,8,0,0,20,74.90,0,0,3.58,6.75136,0,177.8
7064,282.6,13.50,13.78,15.57,33,5.47,-2.34,3.13,2243,0.428580983167986,57,25,82.4,16.02,1.86,3.92,11.37,34.96,14.22,7.11,-7.11,-8.00,-0.88,1,8,0,0,21,74.90,0,0,3.33,6.21989333333333,0,177.8
7065,282.64,13.71,13.67,15.54,33,5.47,-2.34,3.13,2263,0.425900552486188,57,26,82.4,16.06,1.86,3.53,10.98,32.96,14.22,6.96,-7.26,-8.21,-0.95,1,8,0,0,21,74.90,0,0,3.33,6.27466666666667,0,177.8
7066,282.68,13.50,13.67,14.89,33,5.47,-2.34,3.13,2247,0.423812173138979,57,26.5,82.4,15.87,1.84,3.53,10.98,32.68,14.22,6.67,-7.55,-8.26,-0.71,1,8,0,0,20,74.90,0,0,3.33,6.23098666666667,0,177.8
7067,282.72,13.54,13.67,14.89,33,5.47,-2.34,3.13,2255,0.410067634992793,57,26.5,82.4,15.41,1.82,3.53,10.98,32.61,14.22,6.53,-7.69,-8.26,-0.57,1,8,0,0,20,74.90,0,0,3.07,5.77216,0,177.8
7068,282.76,13.67,13.67,14.83,33,5.47,-2.34,3.13,2247,0.404272363150868,57,27,82.4,15.14,1.82,3.92,10.98,34.91,14.22,6.38,-7.84,-8.18,-0.34,1,8,0,0,21,74.90,0,0,3.07,5.75232,0,177.8
7069,282.8,13.71,13.78,14.83,33,5.47,-2.34,3.13,2254,0.412691368981584,57,27.5,82.4,15.5,1.82,3.92,10.98,34.85,14.22,6.24,-7.98,-8.18,-0.19,1,8,0,0,20,74.90,0,0,3.07,5.76896,0,177.8
7070,282.84,13.50,13.67,14.72,33,5.47,-2.34,3.13,2247,0.427598486534609,57,27.5,82.4,16.01,1.84,3.92,10.98,34.92,14.22,6.24,-7.98,-8.18,-0.19,1,8,0,0,20,74.90,0,0,3.07,5.75104,0,177.8
7071,282.88,13.50,13.67,14.61,33,5.47,-2.34,3.13,2255,0.42581503659348,57,27.5,82.4,16,1.84,3.92,11.37,34.83,14.22,6.24,-7.98,-8.17,-0.19,1,8,0,0,19,74.90,0,0,3.07,5.77152,0,177.8
7072,282.92,13.62,13.67,14.61,33,5.47,-2.34,3.13,2241,0.422269329465581,57,27.5,82.4,15.77,1.82,3.53,11.37,32.84,14.22,6.24,-7.98,-8.17,-0.19,1,8,0,0,20,74.90,0,0,3.07,5.73632,0,177.8
7073,282.96,13.62,13.67,14.50,33,5.47,-2.34,3.13,2255,0.424656319290466,57,27.5,82.4,15.96,1.84,2.75,11.37,31.12,14.22,6.24,-7.98,-8.28,-0.29,1,8,0,0,20,74.90,0,0,3.07,5.7728,0,177.8
7074,283,13.62,13.78,14.42,33,6.25,-2.34,3.91,2242,0.430961409770243,57,27.5,82.4,16.1,1.82,0.39,10.98,29.14,14.22,6.24,-7.98,-8.41,-0.42,1,8,0,0,19,74.90,0,0,3.07,5.73824,0,177.8
7075,283.04,13.79,13.78,14.42,33,6.25,-2.34,3.91,2252,0.424783477681546,57,27.5,82.4,15.94,1.82,0.00,10.59,27.14,14.22,6.09,-8.13,-8.41,-0.28,1,8,0,0,19,74.90,0,0,3.07,5.76384,0,177.8
7076,283.08,13.62,13.90,14.40,33,6.25,-2.34,3.91,2235,0.414811500167804,57,27,82.4,15.45,1.78,0.00,10.59,25.16,14.22,6.09,-8.13,-8.53,-0.40,1,8,0,0,19,0.00,0,0,3.07,5.72096,0,177.8
7077,283.12,13.75,13.90,14.40,33,7.03,-2.34,4.69,2246,0.390828138913624,57,26.5,82.4,14.63,1.74,0.00,10.20,23.17,14.22,5.95,-8.27,-8.53,-0.26,1,8,0,0,11,0.00,0,0,3.07,5.74976,0,177.8
7078,283.16,13.83,13.90,14.43,33,7.03,-2.34,4.69,2239,0.384857621440536,57,26,82.4,14.36,1.76,0.00,10.20,21.19,14.22,5.95,-8.27,-8.66,-0.39,1,8,0,0,6,0.00,0,0,3.07,5.7312,0,177.8
7079,283.2,13.83,13.90,14.40,33,7.03,-2.34,4.69,2245,0.356792873051225,57,25.5,82.4,13.35,1.76,0.00,9.80,19.20,14.22,5.95,-8.27,-8.79,-0.51,1,8,0,0,2,0.00,0,0,2.82,5.26826666666667,0,177.8
7080,283.24,13.75,13.78,14.40,33,7.03,-2.34,4.69,2236,0.352593917710197,57,25,82.4,13.14,1.74,0.00,9.41,17.22,14.22,5.80,-8.42,-8.79,-0.37,1,8,0,0,1,0.00,0,0,2.82,5.24714666666667,0,177.8
7081,283.28,13.67,13.67,14.42,32,7.03,-2.34,4.69,2248,0.349454949944383,57,24.5,82.4,13.09,1.7,0.00,9.41,15.24,14.22,5.80,-8.42,-8.91,-0.49,1,8,0,0,1,0.00,0,0,2.82,5.27413333333333,0,177.8
7082,283.32,13.58,13.55,14.42,32,6.25,-2.34,3.91,2234,0.34278038952317,57,23.5,82.4,12.76,1.66,0.00,9.02,13.26,14.22,5.66,-8.56,-9.04,-0.48,1,8,0,0,1,0.00,0,0,2.82,5.24128,0,177.8
7083,283.36,13.20,13.44,14.42,32,5.47,-2.34,3.13,2236,0.332237504193224,57,23,82.4,12.38,1.7,0.00,9.02,11.29,14.22,5.66,-8.56,-9.04,-0.48,1,8,0,0,1,0.00,0,0,2.56,4.7696,0,177.8
7084,283.4,13.29,13.44,14.43,32,5.47,-2.34,3.13,2224,0.325359712230216,57,22.5,82.4,12.06,1.7,0.00,9.02,9.32,14.22,5.51,-8.71,-9.17,-0.46,1,8,0,0,1,0.00,0,0,0.00,0,0,177.8
7085,283.44,13.41,13.55,14.43,32,6.25,-2.34,3.91,2246,0.313391962596015,57,22,82.4,11.73,1.7,0.00,8.63,7.36,14.22,5.51,-8.71,-9.17,-0.46,1,8,0,0,1,0.00,0,0,0.00,0,0,177.8
7086,283.48,13.46,13.67,14.27,32,6.25,-2.34,3.91,2207,0.312097870412324,57,21,82.4,11.48,1.7,0.00,8.63,5.38,14.22,5.37,-8.85,-9.29,-0.44,1,8,0,0,1,0.00,0,0,0.00,0,0,177.8
7087,283.52,13.75,13.90,14.27,32,7.03,-2.34,4.69,2200,0.314763041254688,57,20.5,82.4,11.54,1.68,0.00,8.24,3.47,14.22,5.37,-8.85,-9.42,-0.56,1,8,0,0,1,0.00,0,0,0.00,0,0,177.8
7088,283.56,14.38,14.24,14.27,32,8.59,-2.34,6.25,2222,0.314276071549106,57,20,82.4,11.64,1.68,0.00,8.24,1.57,14.22,5.37,-8.85,-9.42,-0.56,1,8,0,0,1,0.00,0,0,0.00,0,0,177.8
7089,283.6,14.97,14.70,14.27,32,10.94,-2.34,8.59,2262,0.29893899204244,57,20,82.4,11.27,1.66,0.00,7.84,0.00,14.22,5.22,-9.00,-9.54,-0.54,1,8,0,0,1,0.00,0,0,0.00,0,0,177.8
7090,283.64,16.32,15.27,14.27,32,11.72,-2.34,9.38,2236,0.276654740608229,57,20,82.4,10.31,1.62,0.00,7.84,0.00,14.22,5.08,-9.14,-9.57,-0.43,1,8,0,0,1,0.00,0,0,0.00,0,0,177.8
7091,283.68,17.54,15.73,14.27,32,12.50,-2.34,10.16,2227,0.27103726986978,57,20,82.4,10.06,1.58,0.00,7.84,0.00,14.22,5.08,-9.14,-9.57,-0.43,1,8,0,0,1,0.00,0,0,0.00,0,0,177.8
7092,283.72,18.17,16.19,14.27,32,12.50,-2.34,10.16,2207,0.270231082917988,57,20,82.4,9.94,1.58,0.00,7.84,0.00,14.22,4.93,-9.29,-9.57,-0.28,1,8,0,0,1,0.00,0,0,0.00,0,0,177.8
7093,283.76,18.26,16.42,14.27,32,13.28,-2.34,10.94,2189,0.28917313841937,57,20,82.4,10.55,1.62,0.00,7.84,0.00,14.22,4.93,-9.29,-9.57,-0.28,1,8,0,0,1,0.00,0,0,0.00,0,0,177.8
7094,283.8,18.05,16.42,14.27,32,14.06,-2.34,11.72,2224,0.279527824620573,57,20,82.4,10.36,1.66,0.00,7.84,0.00,14.22,4.79,-9.43,-9.57,-0.14,1,8,0,0,1,0.00,0,0,0.00,0,0,177.8
