sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,KNOCK_FLAG
148,12.44,24.5358,14.3555,9.85131,255,0,0,1495.75,0,9.5,55.4,11.72,1.7,0,10.5882,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,4.352,0
149,12.48,24.4932,14.3555,9.86745,255,0,0,1499.5,0,9,55.4,11.61,1.7,0,10.5882,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
150,12.52,24.5358,14.3555,9.86745,255,0,0,1491.75,0,9.5,55.4,11.67,1.72,0,10.5882,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
151,12.56,24.5783,14.3555,9.86745,255,0,0,1487.25,0,10,55.4,11.77,1.7,0,10.5882,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
152,12.6,24.5358,14.3555,9.94898,255,0,0,1484.25,0,10,55.4,11.56,1.7,0,10.5882,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
153,12.64,24.5783,14.3555,9.94898,255,0,0,1489.25,0,9.5,55.4,11.83,1.72,0,10.5882,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
154,12.68,24.6634,14.2406,9.94898,255,0,0,1489.75,0,9.5,55.4,11.77,1.7,0,10.9804,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
155,12.72,24.6634,14.2406,9.93584,255,0,0,1498.75,0,9,55.4,11.83,1.72,0,10.9804,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
156,12.76,24.5358,14.2406,9.93584,255,0,0,1505.5,0,8,55.4,11.83,1.72,0,10.9804,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
157,12.8,24.5783,14.2406,9.95226,255,0,0,1513.25,0,7.5,55.4,11.99,1.72,0,10.9804,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
158,12.84,24.5358,14.2406,9.95226,255,0,0,1505,0,8.5,55.4,11.88,1.72,0,10.9804,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
159,12.88,24.5783,14.1258,9.96214,255,0,0,1507.25,0,8,55.4,11.94,1.72,0,10.9804,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
160,12.92,24.4932,14.1258,10.0385,255,0,0,1500.5,0,8.5,55.4,11.94,1.72,0,10.9804,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
161,12.96,24.4932,14.1258,10.0385,255,0,0,1506.25,0,8,55.4,11.99,1.72,0,10.9804,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
162,13,24.4526,14.1258,10.0486,255,0,0,1510.25,0,8,55.4,11.94,1.72,0,10.9804,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
163,13.04,24.3249,14.1258,10.0688,255,0,0,1522.25,0,7,55.4,11.88,1.72,0,10.9804,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
164,13.08,23.5668,14.0109,10.0688,255,0,0,1511.25,0,8,55.4,11.88,1.72,0,10.9804,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
165,13.12,23.5668,14.0109,10.0823,255,0,0,1511.25,0,8,55.4,11.99,1.72,0,10.9804,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
166,13.16,23.5668,14.0109,10.0823,255,0,0,1509.5,0,8,55.4,11.94,1.72,0,10.9804,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
167,13.2,23.5243,14.0109,10.0924,255,0,0,1508.25,0,8,55.4,11.99,1.72,0,10.9804,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
168,13.24,23.4837,13.8961,10.1639,255,0,0,1509,0,8,55.4,11.88,1.72,0,10.9804,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
169,13.28,23.4411,13.8961,10.1639,255,0,0,1519.25,0,7,55.4,12.1,1.72,0,10.9804,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
170,13.32,23.4411,13.8961,10.1297,255,0,0,1516.5,0,7.5,55.4,11.94,1.72,0,10.9804,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
171,13.36,23.6094,13.7813,10.1468,255,0,0,1518.25,0,7.5,55.4,11.99,1.72,0,10.9804,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
172,13.4,23.4411,13.7813,10.1468,255,0,0,1509.75,0,8,55.4,12.1,1.72,0,10.9804,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
173,13.44,23.4411,13.7813,10.1605,255,0,0,1512.5,0,8,55.4,11.99,1.72,0,10.9804,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
174,13.48,23.4411,13.6664,10.1605,255,0,0,1507,0,8.5,55.4,11.99,1.72,0,10.9804,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
175,13.52,23.3986,13.6664,10.1742,255,0,0,1514.25,0,7.5,55.4,11.99,1.72,0,10.9804,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
176,13.56,23.4837,13.6664,10.2365,255,0,0,1501.75,0,8.5,55.4,11.88,1.72,0,10.9804,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
177,13.6,23.4411,13.5516,10.2365,255,0,0,1504,0,8.5,55.4,12.04,1.72,0,10.9804,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
178,13.64,23.4411,13.5516,10.2226,255,0,0,1506.25,0,8,55.4,12.1,1.72,0,10.9804,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,4.352,0
179,13.68,23.4411,13.5516,10.2226,255,0,0,1506,0,8,55.4,12.1,1.72,0,10.9804,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.352,0
180,13.72,23.9884,13.4367,10.2226,255,0,0,1506,0,8,55.4,12.15,1.72,0,10.9804,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.352,0
181,13.76,23.9884,13.4367,10.2365,255,0,0,1503.75,0,8.5,55.4,12.1,1.72,0,10.9804,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.352,0
182,13.8,23.7351,13.3219,10.2365,255,0,0,1502.75,0,8.5,55.4,11.99,1.72,0,10.9804,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.352,0
183,13.84,23.4411,13.3219,10.2505,255,0,0,1504.5,0,8,55.4,11.99,1.72,0,10.9804,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.352,0
184,13.88,23.6945,13.3219,10.3101,255,0,0,1496.75,0,8.5,55.4,11.88,1.72,0,10.9804,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.352,0
185,13.92,23.3986,13.207,10.3101,255,0,0,1514.5,0,7,55.4,12.04,1.72,0,10.9804,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.352,0
186,13.96,23.6094,13.207,10.3172,255,0,0,1493.25,0,9,55.4,12.04,1.72,0,11.3725,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.352,0
187,14,23.5668,13.0922,10.296,255,0,0,1500,0,8,55.4,12.15,1.74,0,11.3725,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.352,0
188,14.04,23.7351,13.0922,10.296,255,0,0,1506.75,0,7.5,55.4,12.21,1.72,0,11.3725,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.352,0
189,14.08,23.6519,12.9773,10.2785,255,0,0,1518.5,0,6.5,55.4,12.15,1.72,0,11.3725,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.352,0
190,14.12,23.7351,12.9773,10.2785,255,0,0,1515.25,0,7,55.4,12.15,1.74,0,11.3725,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.352,0
191,14.16,23.7351,12.8625,10.2785,255,0,0,1520,0,6.5,55.4,12.59,1.74,0,11.3725,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.352,0
192,14.2,23.6945,12.8625,10.3385,255,0,0,1517.5,0,6.5,55.4,12.42,1.74,0,11.3725,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.352,0
193,14.24,23.6945,12.8625,10.3385,255,0,0,1524.25,0,6,55.4,12.15,1.72,0,11.3725,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.352,0
194,14.28,23.6945,12.7477,10.3598,255,0,0,1515.5,0,7,55.4,12.21,1.74,0,11.3725,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.352,0
195,14.32,23.6945,12.7477,10.3705,255,0,0,1520.5,0,6.5,55.4,12.21,1.72,0,10.9804,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.352,0
196,14.36,23.6519,12.6328,10.3705,255,0,0,1516.25,0,7,55.4,12.26,1.74,0,10.9804,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.352,0
197,14.4,23.6945,12.6328,10.3884,255,0,0,1526.75,0,6,55.4,12.15,1.72,0,10.9804,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.352,0
198,14.44,23.6945,12.518,10.3884,255,0,0,1526,0,6,55.4,12.15,1.74,0,11.3725,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.352,0
199,14.48,23.6945,12.518,10.4028,255,0,0,1526,0,6,55.4,12.37,1.74,0,11.3725,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.096,0
200,14.52,23.6519,12.4031,10.457,255,0,0,1520.5,0,6.5,55.4,12.21,1.74,0,11.3725,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.096,0
201,14.56,23.6945,12.2883,10.457,255,0,0,1524.25,0,6.5,55.4,12.31,1.72,0,11.3725,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.096,0
202,14.6,23.6519,12.2883,10.4861,255,0,0,1508.25,0,7.5,55.4,12.21,1.72,0,11.3725,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.096,0
203,14.64,23.7776,12.1734,10.4861,255,0,0,1508.5,0,7.5,55.4,12.21,1.74,0,11.3725,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.096,0
204,14.68,23.6945,12.1734,10.4861,255,0,0,1513,0,7,55.4,12.42,1.74,0,11.3725,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.096,0
205,14.72,23.6519,12.0586,10.4898,255,0,0,1514.5,0,7,55.4,12.31,1.74,0,11.3725,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.352,0
206,14.76,23.6519,12.0586,10.4898,255,0,0,1514.5,0,7,55.4,12.31,1.74,0,11.3725,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.352,0
207,14.8,23.6519,12.0586,10.4788,255,0,0,1521.25,0,6.5,55.4,12.31,1.74,0,11.3725,0,14.3647,6.09,-8.65328,1,7,0,0,0,0,0,0,4.096,0
208,14.84,23.6519,11.9437,10.5191,255,0,0,1519.25,0,6.5,55.4,12.21,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
209,14.88,23.6519,11.9437,10.5191,255,0,0,1530.25,0,5.5,55.4,12.31,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
210,14.92,23.6519,11.8289,10.5375,255,0,0,1534.5,0,5,55.4,12.37,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
211,14.96,23.6945,11.8289,10.5486,255,0,0,1529.75,0,5.5,55.4,12.5,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
212,15,23.6519,11.8289,10.5486,255,0,0,1521,0,6.5,55.4,12.31,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
213,15.04,23.6945,11.8289,10.5634,255,0,0,1515,0,7,55.4,12.42,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
214,15.08,23.6519,11.7141,10.5634,255,0,0,1517.5,0,6.5,55.4,12.31,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
215,15.12,23.6945,11.7141,10.6006,255,0,0,1516.5,0,6.5,55.4,12.37,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
216,15.16,23.6945,11.7141,10.6268,255,0,0,1529,0,5.5,55.4,12.65,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
217,15.2,23.6519,11.7141,10.6268,255,0,0,1533.75,0,5.5,55.4,12.55,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
218,15.24,23.6519,11.5992,10.6305,255,0,0,1527,0,6,55.4,12.5,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
219,15.28,23.6094,11.5992,10.6455,255,0,0,1522.25,0,6,55.4,12.5,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
220,15.32,23.6519,11.5992,10.6455,255,0,0,1522,0,6,55.4,12.37,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
221,15.36,23.5668,11.5992,10.623,255,0,0,1516,0,6.5,55.4,12.5,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
222,15.4,23.5668,11.5992,10.6644,255,0,0,1522.75,0,6,55.4,12.48,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
223,15.44,23.5243,11.4844,10.6644,255,0,0,1528,0,5.5,55.4,12.55,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
224,15.48,23.6945,11.4844,10.6795,255,0,0,1528.25,0,5.5,55.4,12.55,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
225,15.52,23.6945,11.4844,10.6795,255,0,0,1529,0,5.5,55.4,12.5,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
226,15.56,23.7351,11.3695,10.6947,255,0,0,1520.25,0,6.5,55.4,12.55,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
227,15.6,23.6945,11.3695,10.7137,255,0,0,1518,0,6.5,55.4,12.42,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
228,15.64,23.6945,11.2547,10.7137,255,0,0,1528.25,0,5.5,55.4,12.5,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
229,15.68,23.6945,11.2547,10.6757,255,0,0,1539,0,4.5,55.4,12.42,1.76,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
230,15.72,23.6945,11.2547,10.7176,255,0,0,1537,0,5,55.4,12.82,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
231,15.76,23.6945,11.1398,10.7176,255,0,0,1542,0,4.5,55.4,12.55,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
232,15.8,23.6945,11.1398,10.7597,255,0,0,1539.25,0,5,55.4,12.65,1.76,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
233,15.84,23.6945,11.1398,10.7597,255,0,0,1527.25,0,5.5,55.4,12.55,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
234,15.88,23.6945,11.1398,10.7712,255,0,0,1540.5,0,4.5,55.4,12.73,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
235,15.92,23.7351,11.1398,10.7635,255,0,0,1534.75,0,5,55.4,12.37,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
236,15.96,23.6519,11.1398,10.7635,255,0,0,1534,0,5,55.4,12.37,1.72,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
237,16,23.6945,11.1398,10.7751,255,0,0,1536,0,4.5,55.4,12.5,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
238,16.04,23.7351,11.1398,10.7751,255,0,0,1543.5,0,4,55.4,12.55,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
239,16.08,23.6945,11.1398,10.8177,255,0,0,1538.25,0,4.5,55.4,12.82,1.76,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
240,16.12,23.6945,11.1398,10.8216,255,0,0,1542.75,0,4,55.4,12.82,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
241,16.16,23.7351,11.1398,10.8216,255,0,0,1537.75,0,4.5,55.4,12.48,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
242,16.2,23.6519,11.1398,10.8333,255,0,0,1535.25,0,4.5,55.4,12.63,1.74,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
243,16.24,23.6519,11.1398,10.8255,239,0,0,1524.5,0,5.5,55.4,12.65,1.76,0,11.3725,0,14.3647,6.235,-8.65328,1,7,0,0,0,0,0,0,4.096,0
244,16.28,23.6094,11.1398,10.8255,239,0,0,1525.75,0,5,55.4,12.91,1.76,0,11.7647,0,14.3647,6.38,-8.65328,1,7,0,0,0,0,0,0,4.096,0
245,16.32,23.6094,11.1398,10.8294,239,0,0,1522.75,0,5.5,55.4,13.01,1.76,0,11.7647,0,14.3647,6.38,-8.65328,1,7,0,0,0,0,0,0,4.096,0
246,16.36,23.5668,11.1398,10.8294,222,0,0,1527.5,0,5,55.4,12.82,1.74,0,11.3725,0,14.3647,6.38,-8.65328,1,7,0,0,0,0,0,0,4.096,0
247,16.4,23.5668,11.1398,10.8216,222,0,0,1525.75,0,5,55.4,12.82,1.76,0,11.7647,0,14.3647,6.38,-8.65328,1,7,0,0,0,0,0,0,4.096,0
248,16.44,23.6945,11.1398,10.8294,222,0,0,1538.5,0,4,55.4,13.01,1.76,0,11.3725,0,14.3647,6.38,-8.65328,1,7,0,0,0,0,0,0,4.352,0
249,16.48,23.6945,11.1398,10.8294,207,0,0,1543,0,3.5,55.4,12.91,1.76,0,11.3725,0,14.3647,6.38,-8.65328,1,7,0,0,0,0,0,0,4.352,0
250,16.52,23.6945,11.1398,10.8489,207,0,0,1544.25,0,3,55.4,13.1,1.76,0,11.3725,0,14.3647,6.38,-8.65328,1,7,0,0,0,0,0,0,4.352,0
251,16.56,23.7776,11.1398,10.8724,207,0,0,1545.75,0,3,55.4,12.91,1.74,0,11.3725,0,14.3647,6.38,-8.65328,1,7,0,0,0,0,0,0,4.352,0
252,16.6,23.6945,11.1398,10.8724,207,0,0,1547.75,0,3,55.4,12.65,1.76,0,11.3725,0,14.3647,6.38,-8.65328,1,7,0,0,0,0,0,0,4.096,0
253,16.64,23.6945,11.1398,10.8802,193,0,0,1539.75,0,3.5,55.4,13.01,1.76,0,11.7647,0,14.3647,6.38,-8.65328,1,7,0,0,0,0,0,0,4.096,0
254,16.68,23.6945,11.1398,10.8802,193,0,0,1541.75,0,3.5,55.4,12.82,1.76,0,11.7647,0,14.3647,6.38,-8.65328,1,7,0,0,0,0,0,0,4.096,0
255,16.72,23.6945,11.1398,10.9118,193,0,0,1534.75,0,4,55.4,13.01,1.76,0,11.7647,0,14.3647,6.38,-8.65328,1,7,0,0,0,0,0,0,4.096,0
256,16.76,23.6519,11.1398,10.9276,180,0,0,1524.75,0,4.5,55.4,13.01,1.76,0,11.7647,0,14.3647,6.38,-8.65328,1,7,0,0,0,0,0,0,4.096,0
257,16.8,23.6519,11.1398,10.9276,180,0,0,1524.5,0,4.5,55.4,13.29,1.78,0,11.7647,0,14.3647,6.38,-8.65328,1,7,0,0,0,0,0,0,4.096,0
258,16.84,23.6945,11.1398,10.9197,180,0,0,1536.25,0,3.5,55.4,13.19,1.76,0,11.7647,0,14.3647,6.38,-8.65328,1,7,0,0,0,0,0,0,4.352,0
259,16.88,23.6945,11.1398,10.9078,169,0,0,1533.5,0,3.5,55.4,13.29,1.76,0,11.7647,0,14.3647,6.38,-8.65328,1,7,0,0,0,0,0,0,4.352,0
260,16.92,23.7351,11.1398,10.9078,169,0,0,1529.25,0,4,55.4,12.91,1.76,0,11.7647,0,14.3647,6.38,-8.65328,1,7,0,0,0,0,0,0,4.352,0
261,16.96,23.6945,11.1398,10.9276,169,0,0,1528.75,0,4,55.4,13.01,1.76,0,11.7647,0,14.3647,6.38,-8.65328,1,7,0,0,0,0,0,0,4.352,0
262,17,23.6945,11.1398,10.9634,158,0,0,1540.25,0,3,55.4,13.29,1.76,0,11.7647,0,14.3647,6.38,-8.65328,1,7,0,0,0,0,0,0,4.352,0
263,17.04,23.7351,11.1398,10.9634,158,0,0,1542.75,0,2.5,55.4,13.1,1.76,0,11.7647,0,14.3647,6.38,-8.65328,1,7,0,0,0,0,0,0,4.352,0
264,17.08,23.6519,11.1398,10.9634,158,0,0,1529,0,4,55.4,13.19,1.76,0,11.7647,0,14.3647,6.38,-8.65328,1,7,0,0,0,0,0,0,4.352,0
265,17.12,23.6519,11.1398,10.9634,149,0,0,1529.75,0,3.5,55.4,12.91,1.76,0,11.7647,0,14.3647,6.38,-8.65328,1,7,0,0,0,0,0,0,4.352,0
266,17.16,23.5668,11.1398,10.9674,149,0,0,1533.5,0,3.5,55.4,13.01,1.76,0,11.7647,0,14.3647,6.38,-8.65328,1,7,0,0,0,0,0,0,4.352,0
267,17.2,23.6519,11.1398,10.9915,149,0,0,1532.5,0,3.5,55.4,13.48,1.78,0,11.7647,0,14.3647,6.38,-8.65328,1,7,0,0,0,0,0,0,4.352,0
268,17.24,23.7351,11.1398,10.9915,149,0,0,1544.5,0,2,55.4,13.57,1.76,0,11.7647,0,14.3647,6.525,-8.65328,1,7,0,0,0,0,0,0,4.352,0
269,17.28,23.6945,11.1398,10.9754,140,0,0,1544,0,2,55.4,13.1,1.76,0,11.7647,0,14.3647,6.525,-8.65328,1,7,0,0,0,0,0,0,4.352,0
270,17.32,23.6945,11.1398,10.9754,140,0,0,1534.5,0,3,55.4,13.29,1.76,0,11.7647,0,14.3647,6.38,-8.65328,1,7,0,0,0,0,0,0,4.352,0
271,17.36,23.6945,11.1398,11.0237,140,0,0,1532.25,0,3,55.4,13.19,1.76,0,11.7647,0,14.3647,6.38,-8.65328,1,7,0,0,0,0,0,0,4.352,0
272,17.4,23.6519,11.1398,11.0317,132,0,0,1538,0,2.5,55.4,13.29,1.76,0,11.7647,0,14.3647,6.525,-8.65328,1,7,0,0,0,0,0,0,4.352,0
273,17.44,23.6945,11.1398,11.0317,132,0,0,1535.25,0,2.5,55.4,13.29,1.76,0,11.7647,0,14.3647,6.525,-8.65328,1,7,0,0,0,0,0,0,4.352,0
274,17.48,23.6945,11.1398,11.0439,132,0,0,1535.5,0,2.5,55.4,13.48,1.76,0,11.7647,0,14.3647,6.525,-8.65328,1,7,0,0,0,0,0,0,4.352,0
275,17.52,23.6519,11.1398,11.0358,125,0,0,1534.5,0,2.5,55.4,13.66,1.78,0,11.7647,0,14.3647,6.525,-8.65328,1,7,0,0,0,0,0,0,4.352,0
276,17.56,23.6945,11.1398,11.0358,125,0,0,1534,0,2.5,55.4,13.76,1.78,0,11.7647,0,14.3647,6.525,-8.65328,1,7,0,0,0,0,0,0,4.352,0
277,17.6,23.6519,11.1398,11.0237,125,0,0,1534.25,0,2.5,55.4,13.76,1.78,0,11.7647,0,14.3647,6.525,-8.65328,1,7,0,0,0,0,0,0,4.352,0
278,17.64,23.6945,11.1398,11.0237,118,0,0,1525.5,0,3,55.4,13.48,1.76,0,11.7647,0,14.3647,6.525,-8.65328,1,7,0,0,0,0,0,0,4.352,0
279,17.68,23.6945,11.1398,11.056,118,0,0,1534.75,0,2,55.4,13.57,1.78,0,11.7647,0,14.3647,6.525,-8.65328,1,7,0,0,0,0,0,0,4.352,0
280,17.72,23.6945,11.1398,11.0358,118,0,0,1529.25,0,2.5,55.4,13.19,1.76,0,11.7647,0,14.3647,6.525,-8.65328,1,7,0,0,0,0,0,0,4.352,0
281,17.76,23.6945,11.1398,11.0358,112,0,0,1534,0,2,55.4,13.48,1.78,0,11.7647,0,14.3647,6.525,-8.65328,1,7,0,0,0,0,0,0,4.352,0
282,17.8,23.7351,11.1398,11.0277,112,0,0,1522.5,0,3,55.4,13.48,1.76,0,11.7647,0,14.3647,6.525,-8.65328,1,7,0,0,0,0,0,0,4.352,0
283,17.84,23.7776,11.1398,11.0479,112,0,0,1527,0,2.5,55.4,13.66,1.76,0,11.7647,0,14.3647,6.525,-8.65328,1,7,0,0,0,0,0,0,4.352,0
284,17.88,23.6945,11.1398,11.0479,112,0,0,1533,0,1.5,55.4,13.66,1.76,0,11.7647,0,14.3647,6.525,-8.65328,1,7,0,0,0,0,0,0,4.352,0
285,17.92,23.6945,11.1398,11.0845,106,0,0,1539,0,1,55.4,13.48,1.76,0,11.7647,0,14.3647,6.525,-8.65328,1,7,0,0,0,0,0,0,4.352,0
286,17.96,23.7351,11.1398,11.1091,106,0,0,1529.5,0,2,55.4,13.29,1.76,0,11.7647,0,14.3647,6.525,-8.65328,1,7,0,0,0,0,0,0,4.352,0
287,18,23.6519,11.1398,11.1091,106,0,0,1530.5,0,2,55.4,13.76,1.78,0,11.7647,0,14.3647,6.525,-8.65328,1,7,0,0,0,0,0,0,4.352,0
288,18.04,23.6094,11.1398,11.0764,101,0,0,1529.5,0,2,55.4,13.76,1.78,0,11.7647,0,14.3647,6.67,-8.65328,1,7,0,0,0,0,0,0,4.352,0
289,18.08,23.5668,11.1398,11.0764,101,0,0,1538,0,1,55.4,13.85,1.78,0,11.7647,0,14.3647,6.67,-8.65328,1,7,0,0,0,0,0,0,4.352,0
290,18.12,23.7351,11.1398,11.0927,101,0,0,1539,0,1,55.4,13.29,1.78,0,11.7647,0,14.3647,6.67,-8.65328,1,7,0,0,0,0,0,0,4.352,0
291,18.16,24.5358,11.1398,11.0886,96,0,0,1542.5,0,0.5,55.4,13.66,1.78,0,11.7647,0,14.3647,6.67,-8.65328,1,7,0,0,0,0,0,0,4.352,0
292,18.2,24.4932,11.1398,11.0886,96,0,0,1533.5,0,1,55.4,13.48,1.78,0,11.7647,0,14.3647,6.67,-8.65328,1,7,0,0,0,0,0,0,4.352,0
293,18.24,24.5358,11.1398,11.1337,96,0,0,1541.5,0,0.5,55.4,13.85,1.78,0,11.7647,0,14.3647,6.67,-8.65328,1,7,0,0,0,0,0,0,4.352,0
